                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     44,                 2.4411,                 2.7137,                 2.5459,                0.75443,                0.11551,                0.07527,                0.02451,                 2.8437,                 3.2593,                  2.948,             0.00091486,             0.00091486,             0.00091486
                     45,                 2.3447,                 2.5707,                 2.4739,                0.69934,                0.10192,                0.10504,                 0.0356,                 2.7298,                 3.0019,                  2.874,             0.00091288,             0.00091288,             0.00091288
                     46,                 2.3039,                 2.5265,                 2.4529,                0.48193,                0.10589,                0.11453,                0.03856,                 2.7004,                 3.0121,                 2.8383,              0.0009109,              0.0009109,              0.0009109
                     47,                 2.3334,                 2.5118,                 2.4726,                0.00806,                0.73678,                0.10269,                 0.0352,                 2.6867,                 3.1439,                  2.866,             0.00090892,             0.00090892,             0.00090892
                     48,                 2.3148,                 2.4744,                 2.4652,                0.36895,                0.13918,                0.10816,                0.03568,                   2.79,                  3.041,                  2.887,             0.00090694,             0.00090694,             0.00090694
                     49,                 2.2395,                 2.4241,                 2.4033,                0.53635,                0.10918,                0.14593,                 0.0512,                 2.6278,                 3.0794,                 2.7696,             0.00090496,             0.00090496,             0.00090496
                     50,                 2.2673,                 2.3835,                 2.4159,                0.54001,                0.05981,                0.12203,                0.04374,                 2.7174,                 3.0818,                 2.8875,             0.00090298,             0.00090298,             0.00090298
                     51,                 2.2681,                 2.3927,                 2.4246,                0.62763,                0.12059,                0.11855,                0.04485,                 2.7138,                 3.0829,                 2.8433,               0.000901,               0.000901,               0.000901
                     52,                 2.2409,                 2.3718,                 2.4091,                0.52168,                0.07634,                0.10096,                0.03325,                  2.719,                 3.1218,                 2.8462,             0.00089902,             0.00089902,             0.00089902
                     53,                 2.2685,                 2.4271,                 2.4197,                0.55817,                0.08907,                0.11563,                0.04015,                 2.7134,                 3.0721,                   2.85,             0.00089704,             0.00089704,             0.00089704
                     54,                 2.2806,                 2.5338,                 2.4342,                0.73949,                0.10648,                0.09265,                 0.0323,                 2.6641,                 3.1111,                 2.8601,             0.00089506,             0.00089506,             0.00089506
                     55,                  2.282,                 2.4304,                 2.4229,                0.72656,                 0.0889,                0.14184,                0.04896,                 2.6947,                 3.1063,                   2.85,             0.00089308,             0.00089308,             0.00089308
                     56,                 2.2355,                 2.3765,                 2.3893,                0.32607,                0.03873,                0.07709,                0.02322,                 2.7663,                 3.0861,                 2.9041,              0.0008911,              0.0008911,              0.0008911
                     57,                 2.2384,                 2.3171,                 2.3893,                0.43469,                0.13267,                0.11589,                 0.0387,                 2.6945,                 3.0045,                 2.9274,             0.00088912,             0.00088912,             0.00088912
                     58,                 2.2186,                 2.3695,                 2.3913,                0.51908,                0.06989,                0.10057,                 0.0318,                 2.5714,                 3.0624,                  2.725,             0.00088714,             0.00088714,             0.00088714
                     59,                 2.2498,                 2.4158,                 2.4143,                0.46693,                0.15532,                0.15847,                0.05291,                 2.6473,                 3.0743,                 2.8607,             0.00088516,             0.00088516,             0.00088516
                     60,                  2.188,                 2.2861,                  2.364,                0.52555,                 0.1136,                0.14047,                 0.0529,                 2.6266,                 3.0211,                  2.784,             0.00088318,             0.00088318,             0.00088318
                     61,                 2.1269,                 2.2855,                 2.3255,                0.52265,                0.13503,                0.15349,                0.05764,                 2.5722,                 3.0061,                 2.7446,              0.0008812,              0.0008812,              0.0008812
                     62,                 2.1432,                 2.2517,                 2.3295,                0.50225,                0.14476,                0.14304,                0.05068,                 2.5743,                 2.9805,                 2.7904,             0.00087922,             0.00087922,             0.00087922
                     63,                 2.1517,                 2.2557,                 2.3406,                0.52598,                0.12332,                0.12805,                0.04583,                 2.7378,                 3.0679,                 2.9083,             0.00087724,             0.00087724,             0.00087724
                     64,                 2.1862,                 2.3224,                 2.3511,                 0.5307,                0.12683,                0.15477,                0.05386,                 2.7052,                  2.952,                 2.8655,             0.00087526,             0.00087526,             0.00087526
                     65,                 2.1569,                 2.2355,                 2.3273,                0.67069,                0.04207,                0.13484,                0.05026,                 2.6258,                 3.0561,                 2.7733,             0.00087328,             0.00087328,             0.00087328
                     66,                 2.1763,                  2.275,                 2.3403,                0.49527,                0.12905,                0.15072,                0.04953,                 2.5966,                  2.987,                 2.8068,              0.0008713,              0.0008713,              0.0008713
                     67,                 2.1342,                  2.248,                 2.3176,                0.45026,                0.15742,                0.18987,                0.07247,                 2.5607,                 2.9634,                 2.7583,             0.00086932,             0.00086932,             0.00086932
                     68,                  2.091,                 2.1471,                 2.2949,                 0.5274,                0.04443,                0.17114,                 0.0632,                  2.545,                 3.0345,                 2.7384,             0.00086734,             0.00086734,             0.00086734
                     69,                 2.0915,                 2.1291,                  2.289,                0.50497,                0.09067,                 0.1465,                 0.0507,                  2.542,                 2.9475,                  2.719,             0.00086536,             0.00086536,             0.00086536
                     70,                 2.0951,                 2.1804,                  2.293,                0.50287,                0.13754,                0.16012,                0.05593,                 2.5479,                 3.0685,                 2.7899,             0.00086338,             0.00086338,             0.00086338
                     71,                  2.135,                 2.1366,                 2.3147,                0.53486,                0.13549,                0.17574,                 0.0663,                 2.5655,                 3.0439,                 2.7592,              0.0008614,              0.0008614,              0.0008614
                     72,                 2.1027,                 2.1653,                 2.2877,                0.51786,                0.10098,                0.17766,                0.06551,                  2.567,                 2.9903,                 2.7732,             0.00085942,             0.00085942,             0.00085942
                     73,                 2.0832,                 2.1157,                 2.2818,                0.42007,                0.05066,                0.15072,                0.05384,                 2.5367,                 2.9754,                 2.7498,             0.00085744,             0.00085744,             0.00085744
                     74,                 2.0649,                 2.1201,                 2.2669,                0.56992,                0.12289,                0.18163,                0.06734,                 2.5298,                 3.0476,                 2.7393,             0.00085546,             0.00085546,             0.00085546
                     75,                 2.0287,                 2.0729,                 2.2549,                0.58665,                0.06641,                0.20375,                0.07858,                 2.4755,                 2.9732,                 2.7202,             0.00085348,             0.00085348,             0.00085348
                     76,                 2.0454,                 2.1066,                 2.2517,                0.49065,                0.12575,                0.18662,                0.07059,                 2.5712,                 3.0321,                  2.816,              0.0008515,              0.0008515,              0.0008515
                     77,                 2.0368,                 2.0572,                 2.2516,                 0.5204,                0.10918,                0.17814,                 0.0725,                 2.5452,                 3.0434,                 2.7444,             0.00084952,             0.00084952,             0.00084952
                     78,                 2.0257,                 2.0561,                 2.2326,                0.55926,                0.13132,                0.20046,                0.07371,                 2.4473,                 3.0364,                 2.7083,             0.00084754,             0.00084754,             0.00084754
                     79,                   2.02,                 2.0789,                 2.2287,                0.42225,                0.15044,                0.16606,                0.05913,                 2.4901,                 3.0003,                 2.7371,             0.00084556,             0.00084556,             0.00084556
                     80,                 2.0323,                 2.0431,                  2.236,                 0.5513,                0.11315,                0.19115,                0.07655,                 2.4432,                 3.0379,                 2.6768,             0.00084358,             0.00084358,             0.00084358
                     81,                 2.0247,                 2.0642,                 2.2422,                0.43328,                0.15445,                0.18391,                0.06768,                 2.4706,                 2.9683,                 2.7353,              0.0008416,              0.0008416,              0.0008416
                     82,                 2.0242,                 1.9893,                 2.2492,                 0.4283,                0.15263,                0.19257,                0.07309,                 2.5595,                 3.0218,                 2.7665,             0.00083962,             0.00083962,             0.00083962
                     83,                 1.9932,                   2.01,                 2.2155,                0.41381,                0.14775,                0.20154,                0.07613,                  2.436,                 2.8434,                 2.6745,             0.00083764,             0.00083764,             0.00083764
                     84,                 1.9559,                 1.9985,                 2.1816,                0.41703,                0.15355,                0.18254,                0.07081,                 2.4607,                 2.9562,                 2.6661,             0.00083566,             0.00083566,             0.00083566
                     85,                 1.9673,                 2.0069,                 2.1757,                 0.4368,                0.13274,                0.18317,                0.06999,                  2.434,                 2.9706,                 2.7158,             0.00083368,             0.00083368,             0.00083368
                     86,                 1.9451,                 1.9498,                 2.1805,                0.42053,                0.18617,                0.20316,                0.07933,                 2.4501,                  2.811,                 2.6989,              0.0008317,              0.0008317,              0.0008317
                     87,                 1.9603,                  1.963,                  2.181,                0.45787,                0.11324,                0.18672,                0.07041,                 2.4626,                 2.9968,                 2.6835,             0.00082972,             0.00082972,             0.00082972
                     88,                 1.9629,                 1.9611,                 2.1873,                0.38409,                0.19068,                0.20493,                0.07481,                  2.443,                 2.9008,                 2.7523,             0.00082774,             0.00082774,             0.00082774
                     89,                 1.9951,                 1.9742,                  2.207,                0.43278,                0.11048,                0.16029,                0.05946,                 2.4774,                 3.0932,                 2.6833,             0.00082576,             0.00082576,             0.00082576
                     90,                 1.9917,                 1.9988,                 2.2099,                0.57894,                0.16149,                0.14538,                0.05596,                 2.3953,                 3.0365,                 2.7347,             0.00082378,             0.00082378,             0.00082378
                     91,                 1.9564,                 1.9737,                 2.1843,                0.42946,                0.10273,                0.17395,                0.06663,                 2.4493,                 2.9214,                 2.6943,              0.0008218,              0.0008218,              0.0008218
                     92,                 1.9444,                 1.9198,                 2.1794,                0.37926,                0.19544,                0.14866,                0.05649,                 2.4508,                 3.0833,                 2.7264,             0.00081982,             0.00081982,             0.00081982
                     93,                 1.9445,                 1.9442,                 2.1711,                0.43283,                0.13544,                0.16229,                 0.0588,                 2.4285,                 2.9144,                 2.6461,             0.00081784,             0.00081784,             0.00081784
                     94,                 1.9543,                 1.9687,                 2.1742,                0.45994,                 0.1258,                0.17032,                0.06078,                 2.4576,                 2.9823,                 2.6931,             0.00081586,             0.00081586,             0.00081586
                     95,                 1.9195,                 1.8808,                 2.1665,                 0.4664,                0.15971,                0.19391,                0.06838,                 2.4457,                 2.8912,                 2.6794,             0.00081388,             0.00081388,             0.00081388
                     96,                  1.946,                 1.9266,                  2.171,                0.56345,                0.13878,                0.22262,                 0.0851,                  2.398,                 3.0482,                 2.6657,              0.0008119,              0.0008119,              0.0008119
                     97,                 1.8909,                 1.8352,                 2.1404,                0.40261,                0.12118,                0.18204,                0.06893,                 2.3961,                  3.016,                 2.6693,             0.00080992,             0.00080992,             0.00080992
                     98,                 1.9385,                 1.9611,                 2.1433,                0.52938,                0.13785,                0.18642,                0.06883,                 2.4112,                 2.9571,                 2.6652,             0.00080794,             0.00080794,             0.00080794
                     99,                 1.9136,                 1.8768,                 2.1574,                0.47896,                0.14642,                0.19952,                0.07465,                 2.4614,                 2.9352,                 2.8028,             0.00080596,             0.00080596,             0.00080596
                    100,                 1.9201,                 1.9502,                 2.1473,                0.55514,                0.06764,                0.16035,                0.06214,                 2.4268,                 3.0881,                 2.6607,             0.00080398,             0.00080398,             0.00080398
                    101,                 1.9968,                 2.0406,                 2.2023,                0.43873,                0.16273,                0.17921,                0.06993,                 2.6379,                 2.9236,                 2.9556,               0.000802,               0.000802,               0.000802
                    102,                 1.9428,                 2.0185,                 2.1608,                0.37514,                0.10657,                0.17483,                0.06067,                 2.4152,                 3.1986,                 2.6192,             0.00080002,             0.00080002,             0.00080002
                    103,                 1.8874,                 1.8647,                 2.1317,                0.41639,                0.18567,                0.20172,                0.07431,                 2.3687,                 2.9844,                 2.7012,             0.00079804,             0.00079804,             0.00079804
                    104,                 1.8439,                 1.7654,                 2.0997,                0.45461,                0.07188,                0.14815,                0.05061,                 2.4008,                 3.2383,                 2.6007,             0.00079606,             0.00079606,             0.00079606
                    105,                 1.8218,                 1.7818,                 2.0826,                0.41141,                0.20003,                0.20563,                0.07929,                 2.3953,                 2.9726,                 2.7073,             0.00079408,             0.00079408,             0.00079408
                    106,                 1.8583,                 1.7903,                 2.1225,                0.53724,                0.10404,                0.18171,                0.06872,                  2.365,                 3.0266,                 2.6463,              0.0007921,              0.0007921,              0.0007921
                    107,                 1.8819,                 1.7996,                 2.1301,                0.38486,                0.19032,                 0.1883,                 0.0707,                 2.4952,                 2.8804,                 2.8396,             0.00079012,             0.00079012,             0.00079012
                    108,                   1.91,                 1.8923,                 2.1446,                0.59381,                0.07385,                0.16094,                 0.0642,                 2.5823,                 3.3956,                 2.7769,             0.00078814,             0.00078814,             0.00078814
                    109,                 1.8301,                 1.8006,                  2.092,                0.45876,                0.15351,                0.21303,                0.08154,                 2.3788,                 2.8781,                 2.7742,             0.00078616,             0.00078616,             0.00078616
                    110,                 1.8536,                 1.7925,                 2.1157,                0.53799,                0.10807,                0.19101,                0.07439,                 2.4192,                 3.0953,                 2.6544,             0.00078418,             0.00078418,             0.00078418
                    111,                 1.8636,                 1.7832,                 2.1072,                0.48708,                0.20101,                0.22713,                0.09031,                  2.413,                 2.9797,                  2.684,              0.0007822,              0.0007822,              0.0007822
                    112,                 1.8679,                 1.7891,                 2.1106,                0.56328,                0.10872,                0.21211,                0.08487,                 2.4375,                 3.0922,                 2.7361,             0.00078022,             0.00078022,             0.00078022
                    113,                 1.8731,                 1.7417,                 2.1166,                0.54132,                0.14383,                0.22769,                 0.0915,                 2.3824,                 2.8959,                 2.6515,             0.00077824,             0.00077824,             0.00077824
                    114,                 1.8701,                 1.7088,                 2.1137,                0.46116,                0.13823,                0.19559,                0.07486,                 2.4651,                 2.9665,                 2.7299,             0.00077626,             0.00077626,             0.00077626
                    115,                 1.8749,                 1.7516,                 2.1034,                0.49456,                0.11981,                0.21187,                0.08161,                 2.3311,                 3.0036,                  2.607,             0.00077428,             0.00077428,             0.00077428
                    116,                 1.8308,                 1.7008,                 2.0749,                 0.5233,                 0.1623,                0.24204,                0.09567,                 2.4001,                 2.8692,                 2.6916,              0.0007723,              0.0007723,              0.0007723
                    117,                 1.8099,                 1.6858,                  2.064,                0.43282,                0.18919,                0.22359,                0.09206,                 2.3871,                 2.8721,                 2.7035,             0.00077032,             0.00077032,             0.00077032
                    118,                 1.7949,                 1.6651,                 2.0641,                0.54368,                0.14466,                0.23594,                0.09506,                 2.4463,                 2.9685,                 2.7047,             0.00076834,             0.00076834,             0.00076834
                    119,                 1.8273,                 1.6895,                 2.0795,                0.55294,                0.10851,                  0.206,                0.08328,                  2.395,                 3.1287,                 2.6221,             0.00076636,             0.00076636,             0.00076636
                    120,                 1.7625,                 1.6912,                 2.0373,                0.52187,                0.16654,                0.23858,                0.09462,                 2.4707,                 3.0939,                 2.7489,             0.00076438,             0.00076438,             0.00076438
                    121,                 1.7777,                 1.6339,                 2.0401,                 0.5262,                0.11002,                0.21065,                0.08533,                 2.3899,                 3.1512,                 2.6218,              0.0007624,              0.0007624,              0.0007624
                    122,                  1.761,                  1.688,                 2.0398,                0.51031,                0.17194,                0.22714,                0.09083,                 2.4375,                 3.0412,                 2.7283,             0.00076042,             0.00076042,             0.00076042
                    123,                 1.7711,                 1.6532,                 2.0348,                0.51816,                0.16086,                0.19366,                0.07663,                 2.4367,                   3.04,                 2.6834,             0.00075844,             0.00075844,             0.00075844
                    124,                 1.7462,                 1.6225,                 2.0118,                0.48291,                0.20285,                0.21909,                0.08899,                 2.4439,                 3.0666,                 2.7682,             0.00075646,             0.00075646,             0.00075646
                    125,                 1.7619,                 1.6105,                 2.0208,                0.54324,                0.13816,                0.22241,                0.08813,                 2.3337,                 3.0935,                 2.5962,             0.00075448,             0.00075448,             0.00075448
                    126,                 1.7781,                 1.6865,                  2.029,                0.37692,                0.20985,                0.21606,                0.08967,                 2.4016,                 2.9795,                 2.7095,              0.0007525,              0.0007525,              0.0007525
                    127,                 1.7639,                 1.6469,                 2.0198,                0.53791,                0.16092,                0.22007,                 0.0883,                 2.3194,                 3.0031,                 2.6145,             0.00075052,             0.00075052,             0.00075052
                    128,                 1.7536,                 1.6298,                 2.0135,                0.51527,                0.19354,                0.22683,                0.09193,                 2.4122,                 3.1121,                 2.6879,             0.00074854,             0.00074854,             0.00074854
                    129,                 1.8039,                 1.7167,                 2.0453,                0.53065,                0.19306,                0.20678,                0.08402,                 2.3609,                 3.0774,                  2.647,             0.00074656,             0.00074656,             0.00074656
                    130,                 1.7754,                 1.6731,                 2.0207,                0.52202,                0.18977,                 0.2137,                0.08339,                 2.3926,                 3.1666,                 2.6752,             0.00074458,             0.00074458,             0.00074458
                    131,                 1.7667,                   1.64,                 2.0242,                0.52009,                 0.1326,                0.19523,                0.06933,                  2.375,                 3.0645,                 2.6225,              0.0007426,              0.0007426,              0.0007426
                    132,                 1.8064,                 1.6762,                  2.048,                0.49188,                0.19183,                0.19986,                0.07201,                 2.4641,                 3.1706,                 2.7331,             0.00074062,             0.00074062,             0.00074062
                    133,                 1.7819,                 1.6566,                 2.0337,                0.49603,                0.15555,                0.20974,                 0.0798,                 2.3726,                 3.0698,                 2.6284,             0.00073864,             0.00073864,             0.00073864
                    134,                 1.7597,                 1.6562,                 2.0121,                0.58175,                0.12575,                0.20246,                0.08389,                 2.4589,                 3.1562,                 2.6667,             0.00073666,             0.00073666,             0.00073666
                    135,                 1.7335,                 1.6372,                 2.0023,                0.45073,                0.17188,                0.22122,                0.08532,                 2.3868,                 2.9635,                 2.7035,             0.00073468,             0.00073468,             0.00073468
                    136,                 1.7482,                 1.6081,                 2.0048,                0.56565,                0.12314,                0.20777,                0.08219,                 2.4452,                 3.1321,                 2.7178,              0.0007327,              0.0007327,              0.0007327
                    137,                 1.7433,                 1.6183,                 2.0026,                0.52468,                0.18566,                0.24616,                0.09473,                 2.3927,                 2.9725,                 2.7199,             0.00073072,             0.00073072,             0.00073072
                    138,                 1.7433,                 1.5673,                 1.9949,                0.06421,                0.60098,                0.17307,                0.06574,                 2.3772,                 3.3519,                 2.6009,             0.00072874,             0.00072874,             0.00072874
                    139,                 1.7128,                 1.6053,                 1.9802,                0.48183,                 0.1833,                0.22473,                0.08327,                 2.4142,                 2.9309,                 2.6854,             0.00072676,             0.00072676,             0.00072676
                    140,                 1.7529,                 1.5774,                 2.0117,                0.58369,                0.10432,                0.22131,                0.08608,                 2.4417,                 3.2338,                 2.6904,             0.00072478,             0.00072478,             0.00072478
                    141,                 1.7394,                 1.5793,                 2.0107,                0.42742,                0.16626,                0.20923,                0.07563,                 2.3528,                 2.9594,                 2.6647,              0.0007228,              0.0007228,              0.0007228
                    142,                 1.7356,                 1.5978,                 1.9946,                0.49824,                0.15845,                0.23648,                0.08903,                 2.3233,                 3.0822,                 2.5803,             0.00072082,             0.00072082,             0.00072082
                    143,                 1.6779,                  1.551,                 1.9588,                0.47498,                 0.1767,                0.22815,                0.08783,                 2.2605,                 3.0002,                 2.6326,             0.00071884,             0.00071884,             0.00071884
                    144,                 1.6679,                 1.5081,                 1.9414,                0.50495,                0.15298,                0.21883,                0.08695,                 2.2977,                 3.0162,                 2.5722,             0.00071686,             0.00071686,             0.00071686
                    145,                 1.6729,                 1.5071,                  1.944,                0.50373,                0.20385,                 0.2296,                0.08554,                 2.3536,                 2.9657,                 2.7284,             0.00071488,             0.00071488,             0.00071488
                    146,                 1.7053,                 1.5047,                 1.9676,                0.57986,                0.16673,                0.23267,                0.08929,                 2.3326,                 3.0694,                  2.592,              0.0007129,              0.0007129,              0.0007129
                    147,                 1.6571,                 1.4913,                 1.9316,                0.49716,                0.18574,                0.23637,                0.09149,                 2.2637,                 3.0055,                 2.5969,             0.00071092,             0.00071092,             0.00071092
                    148,                  1.685,                 1.4861,                 1.9654,                0.52308,                 0.1826,                0.23609,                0.09625,                 2.2869,                 2.9199,                 2.6084,             0.00070894,             0.00070894,             0.00070894
                    149,                 1.6698,                 1.4854,                 1.9431,                0.54778,                0.17567,                0.24218,                0.09326,                 2.3184,                 2.9675,                 2.6065,             0.00070696,             0.00070696,             0.00070696
                    150,                 1.6837,                 1.4878,                 1.9524,                0.56631,                0.17415,                0.23662,                0.09226,                 2.4215,                  3.118,                 2.7017,             0.00070498,             0.00070498,             0.00070498
                    151,                 1.6397,                 1.4676,                 1.9159,                0.44872,                0.14383,                0.20306,                0.07937,                 2.3832,                 3.1478,                 2.6334,               0.000703,               0.000703,               0.000703
