                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                 1.4166,                 1.3778,                 1.4761,                0.29044,                0.28404,                 0.2639,                0.11646,                 2.2477,                 2.4618,                 2.0615,              0.0009307,              0.0009307,              0.0009307
                     37,                 1.3893,                 1.3188,                 1.4529,                0.25566,                0.25984,                 0.2718,                0.12711,                 2.0919,                 2.4221,                 1.9607,             0.00092872,             0.00092872,             0.00092872
                     38,                 1.3985,                 1.3359,                 1.4605,                0.38618,                0.36996,                0.31891,                0.13664,                 2.2666,                 2.1839,                 2.0604,             0.00092674,             0.00092674,             0.00092674
                     39,                 1.3604,                 1.2755,                 1.4368,                0.40419,                0.33995,                0.31015,                0.13462,                  2.148,                 2.3978,                  1.993,             0.00092476,             0.00092476,             0.00092476
                     40,                 1.3313,                 1.2528,                 1.4132,                0.30676,                0.29889,                0.25927,                0.11444,                 2.3019,                 2.4617,                 2.0244,             0.00092278,             0.00092278,             0.00092278
                     41,                 1.3353,                 1.2508,                 1.4156,                0.28678,                 0.3023,                0.27156,                0.11845,                 2.2464,                 2.4782,                 2.1265,              0.0009208,              0.0009208,              0.0009208
                     42,                   1.33,                 1.2474,                 1.4035,                0.32059,                0.32262,                0.26189,                0.11714,                 2.1715,                 2.5929,                 2.0003,             0.00091882,             0.00091882,             0.00091882
                     43,                 1.2958,                  1.225,                 1.3866,                0.32467,                0.33458,                 0.3036,                0.13649,                 2.3064,                 2.4902,                 2.1475,             0.00091684,             0.00091684,             0.00091684
                     44,                 1.2969,                 1.2015,                 1.3731,                0.30472,                0.26723,                0.26941,                0.11551,                 2.3986,                 2.6364,                 2.1287,             0.00091486,             0.00091486,             0.00091486
                     45,                 1.3046,                 1.1847,                 1.3832,                 0.2731,                0.31709,                 0.2831,                0.11824,                 2.3279,                 2.4867,                 2.2076,             0.00091288,             0.00091288,             0.00091288
                     46,                 1.3259,                  1.188,                 1.3947,                0.31574,                0.28487,                0.27097,                 0.1091,                 2.3338,                   2.51,                 2.1416,              0.0009109,              0.0009109,              0.0009109
                     47,                 1.2898,                 1.2062,                 1.3807,                0.32396,                0.35662,                0.32753,                0.14593,                 2.3299,                 2.4801,                 2.1429,             0.00090892,             0.00090892,             0.00090892
                     48,                 1.2438,                 1.1157,                 1.3476,                0.26378,                0.31813,                0.28636,                0.12331,                 2.2784,                 2.3035,                 2.0908,             0.00090694,             0.00090694,             0.00090694
                     49,                 1.2611,                 1.1576,                 1.3536,                0.29344,                0.33659,                0.29151,                0.13386,                 2.3447,                 2.4202,                 2.1853,             0.00090496,             0.00090496,             0.00090496
                     50,                 1.2699,                 1.1519,                 1.3516,                0.39225,                0.34025,                0.32256,                0.13526,                 2.3107,                 2.5199,                 2.1227,             0.00090298,             0.00090298,             0.00090298
                     51,                 1.2678,                 1.1455,                 1.3631,                 0.3613,                0.34256,                0.29925,                0.13061,                 2.2443,                 2.5134,                 2.0931,               0.000901,               0.000901,               0.000901
                     52,                  1.271,                 1.1523,                 1.3634,                0.31389,                0.31188,                0.27208,                 0.1154,                 2.3601,                 2.5772,                 2.1872,             0.00089902,             0.00089902,             0.00089902
                     53,                  1.247,                 1.0906,                 1.3435,                0.32061,                0.29654,                0.26713,                0.11346,                 2.2989,                 2.6662,                 2.1812,             0.00089704,             0.00089704,             0.00089704
                     54,                 1.2639,                 1.0702,                 1.3641,                0.37211,                0.28686,                0.27094,                0.11089,                 2.3309,                 2.6845,                 2.2218,             0.00089506,             0.00089506,             0.00089506
                     55,                 1.1806,                 1.0334,                  1.311,                0.32679,                0.32344,                0.29233,                0.12745,                 2.3217,                 2.6072,                 2.1996,             0.00089308,             0.00089308,             0.00089308
                     56,                  1.224,                 1.0456,                 1.3154,                0.25727,                0.20646,                0.21977,                0.09189,                  2.341,                 2.6974,                 2.2569,              0.0008911,              0.0008911,              0.0008911
                     57,                 1.2146,                 1.0586,                 1.3151,                0.33445,                0.30965,                 0.2978,                 0.1265,                 2.2713,                 2.3898,                 2.1388,             0.00088912,             0.00088912,             0.00088912
                     58,                 1.1849,                0.99304,                 1.3085,                0.28302,                0.29091,                0.26046,                0.11511,                 2.2381,                 2.7861,                  2.133,             0.00088714,             0.00088714,             0.00088714
                     59,                 1.2067,                0.99214,                 1.3137,                0.32177,                0.25113,                0.24704,                0.10544,                 2.3334,                 2.6865,                 2.1815,             0.00088516,             0.00088516,             0.00088516
                     60,                 1.1785,                 1.0093,                  1.295,                0.29421,                0.24588,                0.22963,                0.09735,                 2.3653,                 2.7293,                 2.2455,             0.00088318,             0.00088318,             0.00088318
                     61,                  1.218,                 1.0101,                  1.329,                0.27192,                 0.2147,                0.22074,                0.10481,                 2.3033,                 2.9501,                 2.1024,              0.0008812,              0.0008812,              0.0008812
                     62,                 1.1904,                 1.0183,                 1.2971,                0.32324,                0.32348,                0.28892,                0.12853,                 2.2609,                 2.4901,                 2.0465,             0.00087922,             0.00087922,             0.00087922
                     63,                 1.1592,                0.91276,                  1.268,                0.29141,                0.21515,                0.22735,                 0.1027,                 2.3298,                 2.8916,                 2.1469,             0.00087724,             0.00087724,             0.00087724
                     64,                 1.1838,                0.94172,                 1.2818,                0.37677,                0.28705,                 0.2869,                0.11816,                 2.4167,                 2.8476,                 2.1999,             0.00087526,             0.00087526,             0.00087526
                     65,                 1.1765,                0.92524,                 1.2821,                0.34307,                0.24463,                0.25372,                0.10796,                 2.3381,                 2.8987,                 2.2313,             0.00087328,             0.00087328,             0.00087328
                     66,                 1.1736,                0.92507,                 1.2863,                 0.4066,                0.35115,                0.32458,                0.14339,                 2.3192,                 2.3048,                 2.1549,              0.0008713,              0.0008713,              0.0008713
                     67,                 1.1039,                0.89116,                  1.242,                 0.3055,                0.19589,                0.21148,                0.09489,                 2.3874,                  3.361,                 2.3092,             0.00086932,             0.00086932,             0.00086932
                     68,                 1.1272,                0.89299,                 1.2494,                0.37365,                0.26755,                0.26319,                0.11766,                 2.3366,                 2.9079,                  2.267,             0.00086734,             0.00086734,             0.00086734
                     69,                 1.1307,                0.89956,                 1.2519,                0.34184,                0.25154,                0.23407,                0.10806,                  2.518,                 2.9528,                  2.387,             0.00086536,             0.00086536,             0.00086536
                     70,                 1.1187,                0.87877,                 1.2384,                0.33184,                0.30626,                0.28204,                 0.1253,                 2.3236,                 2.7616,                 2.2256,             0.00086338,             0.00086338,             0.00086338
                     71,                 1.0791,                0.82803,                 1.2217,                0.32675,                0.29029,                  0.262,                0.11067,                 2.4314,                 2.6852,                 2.2822,              0.0008614,              0.0008614,              0.0008614
                     72,                  1.067,                0.82538,                 1.2073,                0.33056,                 0.2897,                 0.2557,                0.11591,                  2.407,                 2.8081,                 2.4364,             0.00085942,             0.00085942,             0.00085942
                     73,                 1.0686,                0.83823,                 1.2172,                0.30116,                0.26027,                0.23391,                0.10091,                 2.5035,                  2.964,                 2.3996,             0.00085744,             0.00085744,             0.00085744
                     74,                  1.088,                0.81851,                 1.2189,                0.31935,                0.31021,                0.25194,                0.10837,                 2.5684,                 2.7905,                 2.3624,             0.00085546,             0.00085546,             0.00085546
                     75,                 1.1083,                0.82555,                 1.2261,                0.31137,                0.29898,                0.23168,                0.09032,                 2.5078,                 2.7573,                 2.4183,             0.00085348,             0.00085348,             0.00085348
                     76,                 1.0933,                0.83347,                 1.2094,                0.30738,                0.33612,                0.25561,                0.10559,                 2.5604,                  2.562,                   2.39,              0.0008515,              0.0008515,              0.0008515
                     77,                 1.0747,                0.82736,                 1.1897,                0.30771,                0.23237,                0.22272,                 0.0988,                 2.5203,                 3.7163,                  2.447,             0.00084952,             0.00084952,             0.00084952
                     78,                 1.0473,                0.84887,                 1.1865,                0.32965,                 0.3402,                0.25793,                 0.1168,                 2.4692,                 3.2412,                 2.3347,             0.00084754,             0.00084754,             0.00084754
                     79,                 1.0651,                0.84327,                 1.2036,                0.30339,                0.25986,                0.23834,                 0.1067,                 2.5514,                 3.4093,                 2.4812,             0.00084556,             0.00084556,             0.00084556
                     80,                 1.0468,                0.81655,                  1.198,                0.34336,                0.26827,                0.25921,                0.12517,                 2.4754,                 4.2283,                 2.3747,             0.00084358,             0.00084358,             0.00084358
                     81,                 1.0893,                0.80701,                 1.2101,                0.30559,                0.27272,                0.26073,                 0.1116,                 2.5837,                 3.0471,                 2.4938,              0.0008416,              0.0008416,              0.0008416
                     82,                 1.0467,                0.79157,                  1.191,                0.32416,                0.20437,                0.17619,                 0.0794,                 2.5841,                  3.482,                 2.6305,             0.00083962,             0.00083962,             0.00083962
                     83,                 1.0344,                0.76605,                 1.1923,                0.32422,                0.26306,                0.24049,                0.09804,                 2.5271,                 2.8402,                 2.4159,             0.00083764,             0.00083764,             0.00083764
                     84,                 1.0044,                0.74649,                 1.1656,                0.37665,                0.26802,                 0.2604,                0.12198,                 2.4958,                 3.8837,                 2.3406,             0.00083566,             0.00083566,             0.00083566
                     85,                 1.0311,                0.77115,                 1.1742,                0.28605,                0.20023,                 0.1992,                0.09132,                 2.5173,                 3.1629,                 2.3782,             0.00083368,             0.00083368,             0.00083368
                     86,                0.97413,                0.75384,                  1.149,                0.31389,                0.23965,                0.23964,                 0.1011,                 2.4644,                 3.1144,                 2.3068,              0.0008317,              0.0008317,              0.0008317
                     87,                0.97033,                0.73076,                 1.1412,                 0.2834,                0.23642,                0.21673,                0.09147,                 2.5977,                 3.0951,                 2.5153,             0.00082972,             0.00082972,             0.00082972
                     88,                 1.0106,                0.73764,                 1.1594,                0.33106,                0.25784,                0.25003,                0.10709,                 2.4852,                 2.8479,                 2.3307,             0.00082774,             0.00082774,             0.00082774
                     89,                 1.0005,                0.73677,                 1.1522,                0.48259,                0.27085,                0.24636,                0.09836,                 2.5334,                 2.9853,                 2.3508,             0.00082576,             0.00082576,             0.00082576
                     90,                0.98604,                0.74394,                 1.1396,                0.31229,                0.22485,                0.23766,                 0.1114,                  2.467,                 3.3074,                 2.4395,             0.00082378,             0.00082378,             0.00082378
                     91,                0.99432,                0.73168,                 1.1494,                0.48403,                0.25326,                0.25813,                0.11108,                 2.4188,                 3.1008,                 2.4225,              0.0008218,              0.0008218,              0.0008218
                     92,                 1.0047,                0.74061,                 1.1476,                0.35606,                0.29184,                0.24745,                0.10972,                 2.5344,                 3.0712,                 2.5725,             0.00081982,             0.00081982,             0.00081982
                     93,                0.98389,                 0.7353,                 1.1379,                0.36423,                0.21026,                0.19922,                0.08504,                  2.491,                 3.1115,                 2.4649,             0.00081784,             0.00081784,             0.00081784
                     94,                0.96319,                0.70127,                 1.1363,                0.31671,                0.27026,                0.23841,                 0.1052,                 2.5227,                 2.7463,                 2.4281,             0.00081586,             0.00081586,             0.00081586
                     95,                0.96679,                0.69665,                 1.1361,                0.40932,                0.12354,                 0.1707,                 0.0683,                 2.4958,                 3.4524,                 2.4694,             0.00081388,             0.00081388,             0.00081388
                     96,                0.98527,                0.69829,                 1.1405,                 0.3146,                0.20029,                0.21457,                0.09341,                 2.5342,                 3.2484,                 2.5633,              0.0008119,              0.0008119,              0.0008119
                     97,                 0.9592,                0.67923,                 1.1267,                0.26392,                0.20551,                0.18275,                0.07628,                 2.5693,                 3.1164,                 2.4938,             0.00080992,             0.00080992,             0.00080992
                     98,                0.91209,                0.66386,                 1.1092,                0.27693,                0.18144,                0.19068,                0.08167,                 2.5282,                 3.6179,                 2.4501,             0.00080794,             0.00080794,             0.00080794
                     99,                0.97935,                0.69369,                 1.1361,                0.26055,                 0.3146,                0.22492,                0.09482,                 2.5403,                 3.6923,                 2.4311,             0.00080596,             0.00080596,             0.00080596
                    100,                0.94906,                0.67412,                 1.1201,                0.33648,                0.13721,                0.15789,                0.06537,                 2.6412,                 3.8466,                 2.5028,             0.00080398,             0.00080398,             0.00080398
                    101,                 0.9311,                0.67267,                 1.1165,                0.21734,                0.25786,                0.19561,                0.07876,                 2.5834,                 3.6713,                 2.4732,               0.000802,               0.000802,               0.000802
                    102,                0.93849,                0.65677,                 1.1164,                0.41598,                0.18067,                0.16031,                0.07129,                 2.6271,                 3.4609,                 2.4966,             0.00080002,             0.00080002,             0.00080002
                    103,                0.91474,                0.64415,                 1.1006,                0.40889,                0.21829,                0.21384,                0.08709,                 2.6347,                 3.3254,                 2.4958,             0.00079804,             0.00079804,             0.00079804
                    104,                0.95528,                0.64338,                 1.1233,                0.28528,                 0.1765,                0.18203,                0.07284,                 2.6533,                 3.5347,                 2.5236,             0.00079606,             0.00079606,             0.00079606
                    105,                0.92771,                0.64318,                 1.1087,                0.18627,                0.24771,                0.17277,                0.07097,                  2.592,                 5.1315,                 2.4646,             0.00079408,             0.00079408,             0.00079408
                    106,                0.94255,                 0.6453,                  1.098,                 0.3894,                0.18056,                0.21332,                0.09682,                 2.5935,                 3.4182,                 2.6111,              0.0007921,              0.0007921,              0.0007921
                    107,                0.95455,                0.65955,                 1.1145,                 0.3739,                0.18204,                0.18217,                0.07487,                 2.6378,                 3.8782,                  2.644,             0.00079012,             0.00079012,             0.00079012
                    108,                0.89169,                0.64007,                 1.0838,                0.38404,                0.20724,                0.20346,                0.09452,                 2.7031,                 3.6626,                 2.6739,             0.00078814,             0.00078814,             0.00078814
                    109,                0.87866,                0.62968,                  1.085,                0.32767,                0.27276,                0.23089,                0.09237,                 2.6372,                 3.2916,                 2.5972,             0.00078616,             0.00078616,             0.00078616
                    110,                0.89566,                0.62515,                 1.0963,                0.37588,                0.27391,                0.22042,                 0.0867,                 2.7255,                 3.6088,                 2.6662,             0.00078418,             0.00078418,             0.00078418
                    111,                0.94917,                0.64438,                 1.1126,                0.38054,                0.25044,                0.22947,                0.09617,                 2.6049,                 3.2858,                 2.6509,              0.0007822,              0.0007822,              0.0007822
                    112,                0.91293,                0.63374,                 1.0991,                0.34473,                0.21485,                0.21996,                0.09592,                 2.5759,                 3.7194,                  2.523,             0.00078022,             0.00078022,             0.00078022
                    113,                 0.8722,                0.60092,                 1.0721,                0.40516,                0.24447,                0.24673,                0.10786,                  2.598,                 3.1863,                 2.6687,             0.00077824,             0.00077824,             0.00077824
                    114,                0.89551,                0.60734,                 1.0826,                0.36079,                0.28186,                0.26059,                0.11692,                 2.5202,                 3.2401,                 2.5105,             0.00077626,             0.00077626,             0.00077626
                    115,                0.85261,                0.59009,                 1.0626,                0.40804,                0.25215,                0.24714,                0.10552,                 2.5394,                 3.1603,                 2.5568,             0.00077428,             0.00077428,             0.00077428
                    116,                0.88827,                0.59399,                 1.0884,                0.31384,                0.24526,                0.21046,                0.09035,                 2.5805,                 3.3977,                  2.579,              0.0007723,              0.0007723,              0.0007723
                    117,                0.86875,                0.59968,                 1.0792,                0.29883,                0.19117,                0.19295,                0.09259,                 2.6061,                 3.5316,                  2.643,             0.00077032,             0.00077032,             0.00077032
                    118,                 0.8505,                0.58844,                 1.0651,                0.42475,                0.22413,                0.21674,                0.08627,                 2.6173,                 3.7318,                 2.7009,             0.00076834,             0.00076834,             0.00076834
                    119,                0.85881,                0.59798,                 1.0749,                0.45108,                0.25975,                0.24652,                0.10768,                  2.615,                 3.1749,                 2.6565,             0.00076636,             0.00076636,             0.00076636
                    120,                  0.885,                0.58991,                 1.0753,                0.35581,                 0.2237,                0.20824,                0.08545,                 2.7121,                  3.283,                 2.6737,             0.00076438,             0.00076438,             0.00076438
                    121,                0.90294,                0.58597,                 1.0884,                0.37218,                0.23587,                0.23468,                0.10354,                 2.6118,                  3.331,                 2.5245,              0.0007624,              0.0007624,              0.0007624
                    122,                0.88892,                0.58906,                 1.0794,                0.34967,                0.20507,                0.19863,                 0.0843,                 2.6871,                 3.4305,                  2.828,             0.00076042,             0.00076042,             0.00076042
                    123,                0.88556,                0.58378,                 1.0753,                0.36069,                0.19787,                0.21527,                0.09812,                 2.6375,                 3.6161,                 2.8494,             0.00075844,             0.00075844,             0.00075844
                    124,                0.86874,                0.57978,                 1.0655,                0.29704,                0.19714,                0.20218,                0.08971,                 2.6432,                 3.5063,                  2.506,             0.00075646,             0.00075646,             0.00075646
                    125,                0.83408,                0.56013,                 1.0566,                0.34372,                0.25774,                0.22724,                0.10151,                 2.5831,                 3.2557,                 2.4641,             0.00075448,             0.00075448,             0.00075448
                    126,                0.82892,                0.56792,                 1.0516,                0.34166,                0.22937,                0.19407,                0.09032,                 2.6627,                 3.4422,                 2.7036,              0.0007525,              0.0007525,              0.0007525
                    127,                0.86627,                0.58115,                 1.0703,                0.38137,                0.25109,                0.23577,                0.10634,                 2.6311,                 3.4461,                 2.6497,             0.00075052,             0.00075052,             0.00075052
                    128,                0.88047,                0.58566,                 1.0706,                  0.312,                0.19045,                0.17796,                0.08264,                 2.8401,                 5.4236,                 3.2051,             0.00074854,             0.00074854,             0.00074854
                    129,                0.89344,                0.58045,                  1.077,                0.33739,                0.20348,                0.20531,                0.09515,                 2.6204,                 3.7192,                  2.793,             0.00074656,             0.00074656,             0.00074656
                    130,                 0.8299,                0.55557,                 1.0502,                0.32086,                0.22962,                0.21279,                0.09222,                  2.633,                 3.6099,                 2.7603,             0.00074458,             0.00074458,             0.00074458
                    131,                0.83901,                0.56192,                 1.0594,                0.31427,                0.18193,                0.19078,                0.08677,                 2.6345,                 3.8452,                 2.5309,              0.0007426,              0.0007426,              0.0007426
                    132,                0.84267,                0.56401,                 1.0578,                0.31652,                0.23514,                0.19732,                0.08907,                  2.702,                 3.7889,                 2.9357,             0.00074062,             0.00074062,             0.00074062
                    133,                0.85006,                0.56827,                 1.0591,                0.32998,                0.22541,                0.18142,                0.07826,                 2.6649,                 3.6018,                 2.8098,             0.00073864,             0.00073864,             0.00073864
                    134,                0.82011,                0.56096,                 1.0424,                0.39365,                0.29314,                0.25521,                0.11807,                 2.6813,                 3.3124,                 2.9812,             0.00073666,             0.00073666,             0.00073666
                    135,                0.82647,                0.56628,                 1.0559,                0.31884,                0.23248,                 0.1985,                0.08976,                 2.7858,                 3.5552,                 3.3607,             0.00073468,             0.00073468,             0.00073468
                    136,                  0.845,                0.56334,                 1.0626,                0.34699,                0.25775,                0.24153,                0.10064,                 2.6955,                 3.3807,                 2.7239,              0.0007327,              0.0007327,              0.0007327
                    137,                0.83605,                0.55023,                 1.0563,                0.39297,                0.23715,                0.22508,                0.10149,                 2.6788,                 3.3367,                 2.6519,             0.00073072,             0.00073072,             0.00073072
                    138,                0.79299,                0.54696,                 1.0385,                0.38473,                0.24753,                 0.2221,                0.09123,                   2.72,                 3.4511,                 2.9802,             0.00072874,             0.00072874,             0.00072874
                    139,                0.78914,                0.55184,                 1.0322,                0.38159,                0.24618,                0.22801,                0.10313,                 2.6878,                 3.6939,                 3.0598,             0.00072676,             0.00072676,             0.00072676
                    140,                0.79253,                0.54983,                 1.0379,                0.41298,                0.15381,                0.15938,                0.06327,                 2.8312,                 3.8638,                 2.9767,             0.00072478,             0.00072478,             0.00072478
                    141,                0.80808,                0.55019,                 1.0433,                0.31978,                0.26979,                0.22886,                0.10752,                 2.7123,                 4.0621,                 2.9087,              0.0007228,              0.0007228,              0.0007228
                    142,                0.80356,                0.54714,                 1.0385,                0.28918,                0.15388,                0.17149,                0.08014,                 2.7539,                 4.1626,                  2.672,             0.00072082,             0.00072082,             0.00072082
                    143,                0.83525,                0.53893,                 1.0544,                0.33226,                0.19292,                0.19449,                 0.0978,                 2.7219,                 4.0776,                 2.8316,             0.00071884,             0.00071884,             0.00071884
                    144,                0.76382,                0.51369,                  1.017,                0.33314,                0.23274,                0.22051,                0.10292,                 2.6534,                 3.5357,                 2.6099,             0.00071686,             0.00071686,             0.00071686
                    145,                0.75694,                0.50921,                  1.016,                0.32168,                0.23918,                0.21942,                0.10241,                 2.6642,                 3.6025,                 2.8231,             0.00071488,             0.00071488,             0.00071488
                    146,                0.80158,                0.51626,                 1.0255,                0.34795,                0.19142,                0.18624,                0.08401,                 2.7434,                 3.6298,                 3.0016,              0.0007129,              0.0007129,              0.0007129
                    147,                0.80731,                0.52444,                  1.026,                0.35247,                0.20632,                0.20433,                0.08991,                 2.6607,                 3.5793,                 2.8706,             0.00071092,             0.00071092,             0.00071092
                    148,                 0.7655,                0.51054,                 1.0091,                0.31078,                0.17706,                0.18706,                0.08591,                 2.6458,                 3.8455,                 2.5561,             0.00070894,             0.00070894,             0.00070894
                    149,                0.80251,                0.52307,                 1.0278,                0.28473,                0.18317,                0.17817,                0.07939,                 2.6952,                 3.8035,                 2.7443,             0.00070696,             0.00070696,             0.00070696
                    150,                0.76248,                0.49731,                 1.0133,                0.30939,                 0.1976,                0.19595,                0.08343,                 2.6684,                 3.7156,                 2.7237,             0.00070498,             0.00070498,             0.00070498
                    151,                0.74295,                0.49224,                 1.0099,                 0.3385,                0.18781,                0.19686,                0.08372,                 2.6574,                  3.763,                  2.631,               0.000703,               0.000703,               0.000703
                    152,                0.76079,                0.50318,                 1.0119,                0.35807,                0.19907,                0.19623,                0.09109,                 2.5973,                 3.6902,                 2.5814,             0.00070102,             0.00070102,             0.00070102
