                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                  1.421,                 1.3976,                 1.5026,                0.43756,                0.42571,                0.40628,                0.18283,                 2.1198,                 2.1787,                 2.0358,             0.00093466,             0.00093466,             0.00093466
                     35,                 1.4646,                 1.4336,                 1.5067,                0.44069,                0.29526,                0.30576,                  0.131,                 2.0756,                  2.345,                 1.9981,             0.00093268,             0.00093268,             0.00093268
                     36,                 1.4303,                 1.4185,                 1.5052,                0.35888,                0.41098,                0.40625,                0.17986,                 1.9956,                 2.0918,                 1.9509,              0.0009307,              0.0009307,              0.0009307
                     37,                 1.4293,                 1.4281,                 1.5062,                 0.5353,                0.36456,                0.37153,                0.16337,                 2.1038,                 2.2056,                 2.1084,             0.00092872,             0.00092872,             0.00092872
                     38,                 1.3997,                  1.395,                  1.482,                0.42282,                0.37345,                0.36782,                0.16188,                 2.0738,                  2.432,                  2.016,             0.00092674,             0.00092674,             0.00092674
                     39,                 1.3736,                  1.345,                  1.449,                0.43799,                0.42364,                0.39409,                0.15599,                 2.1682,                 2.3143,                 2.1064,             0.00092476,             0.00092476,             0.00092476
                     40,                 1.3861,                 1.3101,                 1.4614,                0.33345,                0.30411,                0.30153,                0.12039,                  2.226,                 2.6696,                  2.162,             0.00092278,             0.00092278,             0.00092278
                     41,                 1.3936,                  1.294,                 1.4588,                0.62311,                0.37477,                0.41041,                0.16697,                 2.1075,                 2.2152,                 2.0445,              0.0009208,              0.0009208,              0.0009208
                     42,                 1.4014,                 1.3176,                 1.4541,                0.30644,                0.33286,                0.31561,                0.14767,                 2.1273,                   2.38,                 2.0934,             0.00091882,             0.00091882,             0.00091882
                     43,                 1.3246,                 1.2552,                 1.4237,                0.43483,                 0.3682,                0.32361,                0.13307,                 2.1649,                 2.2614,                 2.0857,             0.00091684,             0.00091684,             0.00091684
                     44,                 1.3211,                  1.268,                 1.4206,                 0.3878,                0.35748,                0.34524,                0.15448,                 2.1264,                 2.3201,                 2.0805,             0.00091486,             0.00091486,             0.00091486
                     45,                 1.3214,                 1.2121,                 1.4059,                0.41518,                0.37934,                0.37175,                0.15809,                 2.1369,                 2.2886,                 2.0761,             0.00091288,             0.00091288,             0.00091288
                     46,                 1.3224,                  1.247,                 1.4094,                0.40716,                0.40893,                0.36794,                0.15831,                 2.0968,                 2.4305,                 2.0319,              0.0009109,              0.0009109,              0.0009109
                     47,                 1.3118,                 1.2569,                 1.3844,                0.42538,                0.36552,                0.34865,                0.14775,                 2.1143,                 2.5264,                 2.0959,             0.00090892,             0.00090892,             0.00090892
                     48,                 1.2667,                 1.2244,                 1.3915,                0.37268,                0.33292,                0.31698,                0.13601,                 2.2196,                  2.491,                 2.1847,             0.00090694,             0.00090694,             0.00090694
                     49,                 1.2936,                 1.1903,                 1.3863,                0.43135,                0.32218,                0.30389,                 0.1403,                 2.1115,                  2.483,                 2.0744,             0.00090496,             0.00090496,             0.00090496
                     50,                 1.3278,                 1.2273,                 1.4015,                0.41519,                0.39651,                0.35721,                 0.1478,                 2.1145,                  2.384,                 2.1238,             0.00090298,             0.00090298,             0.00090298
                     51,                 1.3263,                 1.1812,                 1.4065,                0.51065,                0.33788,                0.37876,                0.17128,                 2.1537,                 2.5626,                 2.0538,               0.000901,               0.000901,               0.000901
                     52,                 1.2929,                 1.1744,                 1.3964,                0.35971,                0.33001,                0.31082,                0.13538,                  2.144,                 2.5468,                 2.1834,             0.00089902,             0.00089902,             0.00089902
                     53,                 1.2848,                  1.127,                 1.3734,                0.38231,                0.30499,                0.30061,                0.13175,                 2.1889,                 2.6818,                 2.1068,             0.00089704,             0.00089704,             0.00089704
                     54,                 1.2678,                  1.197,                 1.3911,                0.38382,                0.39224,                0.36892,                 0.1613,                 2.1219,                  2.212,                 2.1533,             0.00089506,             0.00089506,             0.00089506
                     55,                 1.2346,                 1.1208,                 1.3534,                0.34118,                0.29983,                0.32098,                0.15313,                 2.1689,                 2.7064,                 2.2158,             0.00089308,             0.00089308,             0.00089308
                     56,                 1.2578,                 1.1668,                 1.3765,                0.34219,                0.38372,                0.32362,                0.14075,                 2.1165,                 2.3765,                 2.1159,              0.0008911,              0.0008911,              0.0008911
                     57,                 1.1822,                 1.1184,                 1.3256,                0.35973,                 0.3231,                 0.3124,                0.13531,                 2.1475,                 2.6085,                 2.2081,             0.00088912,             0.00088912,             0.00088912
                     58,                 1.1734,                 1.0615,                  1.304,                0.38548,                0.40858,                0.37446,                0.16644,                 2.1131,                 2.3044,                 2.2042,             0.00088714,             0.00088714,             0.00088714
                     59,                 1.1853,                0.98843,                 1.3058,                0.42384,                0.28867,                 0.3243,                0.14724,                 2.1927,                 2.9341,                 2.2149,             0.00088516,             0.00088516,             0.00088516
                     60,                 1.1746,                 1.0131,                 1.3198,                0.35611,                0.34326,                0.32953,                0.15516,                 2.0779,                 2.5874,                 2.1166,             0.00088318,             0.00088318,             0.00088318
                     61,                 1.1358,                0.97497,                  1.291,                0.32396,                0.24855,                0.26572,                0.12095,                 2.2566,                 3.0727,                 2.1809,              0.0008812,              0.0008812,              0.0008812
                     62,                 1.1719,                0.96696,                 1.2979,                0.41353,                0.32701,                0.28313,                0.11406,                  2.317,                 2.8208,                 2.3389,             0.00087922,             0.00087922,             0.00087922
                     63,                 1.1408,                0.95118,                 1.2841,                0.38172,                0.30027,                0.28437,                0.13052,                 2.2626,                 2.9106,                 2.2778,             0.00087724,             0.00087724,             0.00087724
                     64,                 1.1613,                0.96394,                 1.3105,                0.41783,                0.33464,                0.32425,                0.13427,                 2.3594,                 2.6791,                 2.2795,             0.00087526,             0.00087526,             0.00087526
                     65,                 1.1626,                 0.9465,                 1.2848,                0.34116,                0.30222,                0.29577,                0.13054,                 2.2598,                 2.7293,                 2.2357,             0.00087328,             0.00087328,             0.00087328
                     66,                 1.1884,                0.97706,                 1.3096,                0.41757,                0.36098,                0.33639,                0.13616,                 2.2779,                 2.5748,                 2.2128,              0.0008713,              0.0008713,              0.0008713
                     67,                 1.1568,                0.96214,                 1.2724,                0.34996,                0.30758,                0.28356,                0.12312,                 2.2853,                 2.7985,                 2.2581,             0.00086932,             0.00086932,             0.00086932
                     68,                 1.1061,                0.91563,                 1.2659,                0.35741,                 0.2679,                0.26185,                0.11545,                 2.2887,                 3.1223,                 2.2474,             0.00086734,             0.00086734,             0.00086734
                     69,                 1.1053,                0.94246,                 1.2576,                0.40439,                0.39536,                0.37728,                0.15953,                 2.1104,                 2.2242,                 2.1807,             0.00086536,             0.00086536,             0.00086536
                     70,                 1.1629,                0.91954,                 1.2881,                0.28069,                0.28043,                0.25411,                0.11126,                  2.246,                   2.87,                 2.2153,             0.00086338,             0.00086338,             0.00086338
                     71,                 1.1739,                0.96092,                 1.2751,                0.34706,                0.32532,                0.30063,                 0.1252,                 2.3042,                 2.6084,                 2.3753,              0.0008614,              0.0008614,              0.0008614
                     72,                 1.1638,                0.94022,                 1.2656,                0.32209,                0.32331,                0.30245,                0.13752,                  2.191,                 2.7192,                 2.2192,             0.00085942,             0.00085942,             0.00085942
                     73,                 1.0602,                0.85857,                 1.2164,                0.37593,                0.28848,                0.29554,                 0.1293,                 2.1926,                 2.8865,                 2.2153,             0.00085744,             0.00085744,             0.00085744
                     74,                 1.0525,                0.91342,                  1.207,                0.29076,                0.28684,                0.25258,                0.10912,                 2.3843,                 3.2181,                 2.5119,             0.00085546,             0.00085546,             0.00085546
                     75,                 1.0333,                0.86566,                  1.204,                0.36413,                0.26378,                0.27395,                0.12266,                 2.3224,                 3.0547,                 2.3236,             0.00085348,             0.00085348,             0.00085348
                     76,                 1.0547,                0.88439,                 1.2024,                0.32743,                0.32726,                0.31032,                0.13583,                 2.2569,                 2.7003,                 2.3039,              0.0008515,              0.0008515,              0.0008515
                     77,                 1.0151,                0.80944,                 1.1893,                0.37491,                0.28295,                0.30821,                0.14097,                 2.3263,                 2.9053,                 2.4242,             0.00084952,             0.00084952,             0.00084952
                     78,                 1.0174,                0.81871,                 1.1933,                0.40683,                0.32339,                0.32867,                0.14788,                 2.2135,                 2.7087,                 2.3362,             0.00084754,             0.00084754,             0.00084754
                     79,                 1.0353,                0.81905,                 1.2005,                0.37858,                0.29553,                0.29093,                0.12924,                 2.3189,                 2.9356,                 2.3443,             0.00084556,             0.00084556,             0.00084556
                     80,                 1.0145,                0.79733,                 1.1911,                0.42346,                0.31425,                0.32134,                0.14231,                 2.2341,                 2.8043,                 2.3451,             0.00084358,             0.00084358,             0.00084358
                     81,                 1.0358,                 0.7731,                  1.188,                0.48296,                0.31318,                0.30306,                0.14169,                 2.2459,                 2.7231,                 2.3153,              0.0008416,              0.0008416,              0.0008416
                     82,                 1.1041,                0.80487,                 1.2393,                 0.4411,                0.29264,                0.31634,                0.14501,                 2.3491,                 3.0266,                  2.364,             0.00083962,             0.00083962,             0.00083962
                     83,                 1.0374,                0.76143,                 1.1871,                0.32302,                0.27723,                0.26943,                0.12155,                 2.3485,                  3.125,                 2.3852,             0.00083764,             0.00083764,             0.00083764
                     84,                 1.0447,                0.77508,                 1.1921,                0.37728,                0.28274,                0.29663,                0.12866,                 2.2706,                 3.1162,                 2.2205,             0.00083566,             0.00083566,             0.00083566
                     85,                 1.0487,                 0.7846,                 1.1825,                0.29657,                0.30892,                0.26108,                 0.1202,                 2.3449,                 2.9058,                 2.3952,             0.00083368,             0.00083368,             0.00083368
                     86,                 1.0108,                0.77116,                 1.1744,                0.37264,                0.28331,                0.29089,                0.12631,                 2.3563,                  3.148,                 2.3469,              0.0008317,              0.0008317,              0.0008317
                     87,                 1.0179,                0.78915,                  1.184,                0.46504,                0.25309,                0.23736,                0.10748,                 2.3799,                 3.2898,                 2.4567,             0.00082972,             0.00082972,             0.00082972
                     88,                0.98021,                 0.7308,                 1.1628,                0.38007,                0.25853,                 0.2729,                0.11777,                  2.337,                 3.3546,                 2.3059,             0.00082774,             0.00082774,             0.00082774
                     89,                 1.0645,                0.75306,                 1.1911,                0.30301,                0.28979,                0.26493,                 0.1103,                 2.4049,                 2.9188,                 2.4675,             0.00082576,             0.00082576,             0.00082576
                     90,                 1.0503,                0.75925,                 1.1963,                0.34678,                0.24509,                0.26319,                0.12166,                 2.2464,                 3.3786,                 2.2654,             0.00082378,             0.00082378,             0.00082378
                     91,                0.96171,                0.69769,                 1.1471,                0.57347,                0.16563,                0.25938,                0.11831,                 2.3674,                 3.6029,                 2.4087,              0.0008218,              0.0008218,              0.0008218
                     92,                0.95619,                0.67812,                 1.1459,                0.36478,                0.31644,                0.30237,                0.13596,                 2.2884,                 2.9888,                 2.2539,             0.00081982,             0.00081982,             0.00081982
                     93,                0.97199,                0.70326,                  1.148,                0.32532,                0.29826,                0.26756,                0.11832,                 2.4287,                   3.03,                   2.41,             0.00081784,             0.00081784,             0.00081784
                     94,                0.95149,                0.67582,                 1.1501,                0.34574,                0.31078,                0.29142,                0.12546,                 2.3324,                  2.966,                 2.4279,             0.00081586,             0.00081586,             0.00081586
                     95,                0.92385,                0.67624,                  1.131,                0.43823,                0.21917,                0.26124,                0.12256,                 2.3264,                 3.1402,                 2.3738,             0.00081388,             0.00081388,             0.00081388
                     96,                0.94996,                0.68166,                 1.1354,                0.32927,                 0.3084,                 0.2599,                0.11894,                 2.3805,                 3.4257,                 2.4351,              0.0008119,              0.0008119,              0.0008119
                     97,                0.98367,                0.71148,                 1.1548,                0.40717,                 0.2859,                 0.3013,                0.13679,                 2.3371,                 3.1839,                  2.405,             0.00080992,             0.00080992,             0.00080992
                     98,                0.91365,                0.66353,                 1.1219,                0.33615,                0.28374,                0.28096,                0.12987,                 2.4165,                 3.1879,                 2.4918,             0.00080794,             0.00080794,             0.00080794
                     99,                0.91995,                0.73357,                 1.1139,                0.35378,                0.30673,                0.29548,                0.13261,                  2.367,                 3.0305,                 2.4567,             0.00080596,             0.00080596,             0.00080596
                    100,                0.89751,                0.64009,                 1.1007,                0.37265,                0.30862,                0.28568,                0.12306,                 2.4008,                 3.2785,                 2.4665,             0.00080398,             0.00080398,             0.00080398
                    101,                0.88938,                0.64684,                 1.0973,                0.32541,                0.26377,                0.26147,                0.11831,                 2.4649,                  3.143,                 2.5991,               0.000802,               0.000802,               0.000802
                    102,                0.89597,                 0.6379,                 1.1036,                0.34579,                  0.254,                0.23855,                0.11094,                 2.3611,                 3.5441,                 2.3977,             0.00080002,             0.00080002,             0.00080002
                    103,                0.91545,                0.67719,                 1.1028,                0.28661,                0.22522,                0.22486,                0.10147,                  2.534,                 3.1517,                 2.6225,             0.00079804,             0.00079804,             0.00079804
                    104,                0.86528,                0.63753,                 1.0889,                0.31333,                0.27497,                0.22082,                0.10295,                 2.5159,                 3.4527,                 2.5101,             0.00079606,             0.00079606,             0.00079606
                    105,                0.86758,                0.64112,                 1.0856,                0.25903,                0.23114,                0.21392,                0.10258,                 2.5001,                 3.3993,                 2.6764,             0.00079408,             0.00079408,             0.00079408
                    106,                 0.9003,                 0.6207,                 1.1046,                 0.3426,                0.28775,                0.27741,                0.12242,                 2.3546,                 3.2091,                 2.4486,              0.0007921,              0.0007921,              0.0007921
                    107,                 0.8699,                0.64322,                 1.0909,                0.34082,                0.25363,                0.25306,                 0.1132,                 2.4056,                 3.4712,                 2.5354,             0.00079012,             0.00079012,             0.00079012
                    108,                0.90032,                0.64462,                 1.1037,                0.32384,                 0.2849,                0.24852,                 0.1143,                  2.382,                 3.3938,                 2.4292,             0.00078814,             0.00078814,             0.00078814
                    109,                0.87743,                0.62498,                 1.0885,                0.33614,                0.27881,                0.28319,                 0.1244,                 2.3348,                 3.2571,                 2.3748,             0.00078616,             0.00078616,             0.00078616
                    110,                0.88433,                0.60686,                 1.1028,                0.34533,                0.24723,                0.24909,                0.11183,                 2.4487,                 3.4965,                 2.4616,             0.00078418,             0.00078418,             0.00078418
                    111,                0.87952,                0.61566,                 1.0801,                0.28073,                0.26153,                0.23289,                0.10268,                 2.5563,                 3.4152,                 2.5424,              0.0007822,              0.0007822,              0.0007822
                    112,                0.86621,                0.61895,                 1.0797,                0.23199,                0.19351,                0.18261,                0.08484,                  2.428,                 3.7728,                 2.4288,             0.00078022,             0.00078022,             0.00078022
                    113,                0.83395,                0.58763,                 1.0666,                0.35968,                0.28703,                0.28786,                0.13315,                 2.2935,                  3.323,                 2.3746,             0.00077824,             0.00077824,             0.00077824
                    114,                0.86834,                0.59436,                 1.0802,                0.39486,                0.27563,                0.27846,                0.12724,                 2.3453,                 3.3576,                 2.4311,             0.00077626,             0.00077626,             0.00077626
                    115,                0.86951,                0.60362,                 1.0743,                0.38169,                0.29006,                0.32741,                  0.153,                 2.2944,                 3.1393,                 2.3611,             0.00077428,             0.00077428,             0.00077428
                    116,                0.83872,                0.56774,                 1.0604,                0.35208,                0.26774,                 0.2731,                0.12534,                  2.397,                 3.3651,                 2.5019,              0.0007723,              0.0007723,              0.0007723
                    117,                0.88404,                0.58393,                  1.079,                0.35237,                 0.2781,                0.25607,                0.11223,                 2.4405,                 3.4506,                 2.5674,             0.00077032,             0.00077032,             0.00077032
                    118,                0.84816,                0.56717,                 1.0736,                0.48665,                 0.2411,                0.29725,                0.13176,                  2.455,                 3.5004,                 2.5036,             0.00076834,             0.00076834,             0.00076834
                    119,                0.81329,                0.56413,                 1.0513,                0.34959,                0.26411,                0.25863,                0.11223,                 2.4769,                   3.36,                 2.6626,             0.00076636,             0.00076636,             0.00076636
                    120,                0.80061,                0.55381,                 1.0367,                0.35907,                0.27502,                 0.2877,                0.13196,                 2.3736,                  3.249,                 2.4367,             0.00076438,             0.00076438,             0.00076438
                    121,                0.83544,                0.57027,                 1.0589,                0.34541,                0.27588,                0.28608,                0.12448,                 2.4291,                 3.3593,                 2.5812,              0.0007624,              0.0007624,              0.0007624
                    122,                0.86985,                0.57907,                 1.0719,                 0.3235,                0.29238,                 0.2572,                0.11612,                 2.4081,                 3.4282,                 2.4443,             0.00076042,             0.00076042,             0.00076042
                    123,                0.82141,                 0.5533,                 1.0398,                0.30586,                0.26171,                0.23648,                0.10421,                 2.4977,                 3.3464,                 2.5917,             0.00075844,             0.00075844,             0.00075844
                    124,                0.84233,                0.56675,                 1.0595,                0.32428,                0.23322,                0.22657,                0.10284,                 2.5042,                 3.8016,                 2.5078,             0.00075646,             0.00075646,             0.00075646
                    125,                0.81801,                0.55544,                 1.0477,                0.30729,                0.29172,                0.25616,                0.11229,                 2.4258,                 3.2469,                 2.5049,             0.00075448,             0.00075448,             0.00075448
                    126,                0.82072,                  0.546,                  1.053,                0.35702,                0.24412,                0.25112,                0.12095,                  2.414,                 3.7675,                 2.4348,              0.0007525,              0.0007525,              0.0007525
                    127,                0.80609,                0.55634,                  1.045,                0.37075,                0.29542,                0.29631,                0.12578,                  2.355,                 3.2248,                 2.4967,             0.00075052,             0.00075052,             0.00075052
                    128,                0.81126,                0.53577,                 1.0497,                0.39436,                0.24467,                0.27122,                0.12081,                 2.4719,                 3.7057,                 2.6087,             0.00074854,             0.00074854,             0.00074854
                    129,                0.80534,                0.54929,                 1.0484,                0.37644,                0.29716,                0.28515,                0.12811,                 2.3498,                 3.2931,                 2.5146,             0.00074656,             0.00074656,             0.00074656
                    130,                0.80902,                0.53751,                 1.0427,                0.36877,                0.29213,                0.31225,                0.13962,                 2.3695,                 3.4536,                 2.4941,             0.00074458,             0.00074458,             0.00074458
                    131,                0.80269,                0.53556,                 1.0438,                0.33668,                0.22724,                0.24172,                 0.1123,                 2.4385,                 3.7627,                 2.5878,              0.0007426,              0.0007426,              0.0007426
                    132,                0.80311,                0.52255,                 1.0442,                0.35772,                0.23145,                 0.2275,                0.09593,                 2.5272,                 3.8282,                 2.6026,             0.00074062,             0.00074062,             0.00074062
                    133,                0.75676,                0.51758,                 1.0196,                0.26703,                  0.242,                0.20032,                0.08604,                 2.5154,                 3.7418,                 2.6932,             0.00073864,             0.00073864,             0.00073864
                    134,                0.78106,                0.52284,                 1.0375,                0.42255,                0.23141,                0.25633,                0.11883,                 2.3502,                 3.7681,                 2.4358,             0.00073666,             0.00073666,             0.00073666
                    135,                0.80436,                0.52763,                 1.0492,                0.32966,                0.29022,                0.26746,                0.11867,                 2.3982,                 3.2572,                 2.5261,             0.00073468,             0.00073468,             0.00073468
                    136,                0.78173,                0.51462,                  1.024,                0.35873,                 0.2818,                0.28162,                 0.1228,                  2.433,                 3.4934,                 2.5277,              0.0007327,              0.0007327,              0.0007327
                    137,                0.76543,                0.50687,                 1.0163,                0.36171,                0.26686,                0.25397,                0.11319,                 2.5397,                 3.5317,                 2.6806,             0.00073072,             0.00073072,             0.00073072
                    138,                0.73605,                  0.487,                 1.0095,                0.41999,                 0.2528,                0.27325,                0.12507,                 2.4495,                 3.6593,                 2.5524,             0.00072874,             0.00072874,             0.00072874
                    139,                0.74521,                0.50116,                 1.0104,                0.37019,                 0.2551,                0.26918,                0.12042,                 2.4443,                 3.5991,                 2.5862,             0.00072676,             0.00072676,             0.00072676
                    140,                0.74197,                0.49575,                 1.0132,                0.34007,                0.26839,                0.24661,                0.11017,                  2.422,                 3.5645,                 2.5524,             0.00072478,             0.00072478,             0.00072478
                    141,                0.73843,                0.49774,                 1.0113,                0.38071,                0.26427,                0.28183,                0.13007,                 2.4009,                 3.5591,                 2.5156,              0.0007228,              0.0007228,              0.0007228
                    142,                0.75286,                0.49135,                 1.0201,                0.34313,                0.28499,                0.24929,                0.11687,                 2.4522,                 3.7292,                  2.524,             0.00072082,             0.00072082,             0.00072082
                    143,                0.74904,                0.49621,                 1.0165,                0.34551,                0.27975,                0.27408,                0.12233,                 2.4381,                 3.3946,                 2.5835,             0.00071884,             0.00071884,             0.00071884
                    144,                0.76682,                0.49943,                 1.0138,                 0.3398,                0.27602,                0.26845,                 0.1187,                 2.4373,                  3.429,                 2.5792,             0.00071686,             0.00071686,             0.00071686
                    145,                0.75304,                0.50336,                 1.0151,                0.39178,                0.27932,                0.29322,                0.14066,                 2.3603,                 3.5711,                 2.5108,             0.00071488,             0.00071488,             0.00071488
                    146,                0.70475,                 0.4664,                0.99348,                0.36534,                0.29211,                 0.2756,                0.12239,                 2.4503,                 3.4742,                 2.6129,              0.0007129,              0.0007129,              0.0007129
                    147,                 0.6993,                0.46973,                0.99434,                0.30231,                0.30749,                0.27004,                0.12034,                 2.4966,                 3.4908,                 2.6608,             0.00071092,             0.00071092,             0.00071092
                    148,                0.71422,                0.47516,                 0.9978,                0.28618,                0.30394,                0.25821,                0.11528,                 2.5313,                 3.7119,                 2.6634,             0.00070894,             0.00070894,             0.00070894
                    149,                0.72379,                0.47648,                0.99739,                0.33622,                0.28457,                0.25438,                0.10971,                 2.4787,                  3.471,                 2.6011,             0.00070696,             0.00070696,             0.00070696
                    150,                0.74004,                0.47895,                 1.0101,                0.32855,                0.27405,                0.24572,                0.11091,                   2.45,                 3.5307,                 2.5268,             0.00070498,             0.00070498,             0.00070498
                    151,                0.72668,                0.47183,                0.99855,                0.33698,                0.23809,                0.26023,                0.12249,                 2.4091,                 3.7545,                 2.5101,               0.000703,               0.000703,               0.000703
                    152,                0.71285,                0.45874,                0.99417,                0.33519,                 0.2316,                0.23335,                0.10832,                 2.5134,                 3.8935,                   2.63,             0.00070102,             0.00070102,             0.00070102
                    153,                 0.7581,                0.48044,                 1.0094,                0.30203,                0.26748,                0.25417,                0.11687,                 2.4229,                 3.6583,                 2.6059,             0.00069904,             0.00069904,             0.00069904
