                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    142,                 1.3749,                 1.1729,                 1.6826,                0.39602,                0.11599,                0.17796,                0.06747,                 2.5149,                 3.0476,                 2.8616,              0.0007744,              0.0007744,              0.0007744
                    143,                 1.4426,                 1.2389,                  1.727,                0.25644,                0.12796,                0.18587,                0.07263,                  2.505,                 3.0521,                 2.8734,              0.0007728,              0.0007728,              0.0007728
                    144,                 1.4692,                  1.218,                 1.7223,                0.41981,                0.15401,                0.20692,                0.07853,                  2.452,                 2.9638,                 2.7495,              0.0007712,              0.0007712,              0.0007712
                    145,                 1.4836,                 1.3558,                 1.7485,                0.43729,                0.16774,                0.18819,                0.06565,                 2.5722,                 3.0541,                 2.8989,              0.0007696,              0.0007696,              0.0007696
                    146,                 1.4623,                 1.2281,                 1.7491,                0.41221,                0.12883,                0.19312,                0.07264,                 2.4299,                 3.0945,                 2.7757,               0.000768,               0.000768,               0.000768
                    147,                 1.4797,                  1.325,                 1.7558,                0.43895,                0.16817,                0.20413,                0.07388,                 2.4775,                 2.8701,                 2.8252,              0.0007664,              0.0007664,              0.0007664
                    148,                 1.4334,                 1.1729,                 1.7191,                 0.2262,                0.13825,                0.16964,                0.06297,                 2.4977,                 3.1178,                 2.7984,              0.0007648,              0.0007648,              0.0007648
                    149,                 1.3963,                 1.2129,                 1.6762,                0.27189,                0.19337,                0.17896,                0.06336,                 2.5668,                 3.0599,                 2.9147,              0.0007632,              0.0007632,              0.0007632
                    150,                 1.4037,                 1.1469,                 1.6949,                0.09655,                0.57021,                0.16465,                0.06074,                 2.4072,                 3.2487,                 2.7185,              0.0007616,              0.0007616,              0.0007616
                    151,                  1.412,                 1.1627,                 1.7108,                0.33183,                0.14318,                0.17662,                0.06395,                 2.5681,                 3.0347,                 2.9657,                0.00076,                0.00076,                0.00076
                    152,                 1.3728,                  1.148,                 1.6772,                 0.3171,                0.10957,                0.15704,                0.05431,                 2.4876,                 3.1721,                  2.849,              0.0007584,              0.0007584,              0.0007584
                    153,                 1.4011,                 1.1389,                 1.6932,                0.28227,                0.18238,                0.20512,                0.07705,                 2.5092,                 3.0309,                 2.8905,              0.0007568,              0.0007568,              0.0007568
                    154,                 1.3872,                 1.0966,                 1.6704,                 0.1981,                0.17051,                0.14996,                 0.0551,                 2.6089,                 3.1732,                 2.9347,              0.0007552,              0.0007552,              0.0007552
                    155,                 1.3262,                 1.1358,                 1.6452,                0.29382,                0.16668,                0.19842,                0.07347,                 2.4627,                 3.0552,                 2.8421,              0.0007536,              0.0007536,              0.0007536
                    156,                 1.3294,                 1.0674,                 1.6219,                0.22673,                0.21392,                0.19271,                0.07318,                 2.4979,                 3.0976,                 2.8268,               0.000752,               0.000752,               0.000752
                    157,                 1.3516,                 1.1152,                 1.6507,                0.28975,                0.15542,                0.18168,                 0.0699,                 2.5093,                 2.9892,                 2.9267,              0.0007504,              0.0007504,              0.0007504
                    158,                 1.4109,                 1.1194,                 1.6852,                0.42635,                0.15155,                0.20608,                0.07262,                 2.5015,                 3.0835,                 2.8183,              0.0007488,              0.0007488,              0.0007488
                    159,                  1.412,                 1.2434,                 1.6964,                0.44236,                0.16448,                0.19075,                0.07417,                 2.6526,                 3.0395,                 3.0068,              0.0007472,              0.0007472,              0.0007472
                    160,                  1.432,                   1.11,                 1.7158,                0.08988,                0.53181,                0.18391,                0.06809,                 2.4417,                 3.2671,                 2.7747,              0.0007456,              0.0007456,              0.0007456
                    161,                 1.4101,                 1.1436,                 1.6908,                0.34303,                0.16676,                0.20586,                0.07892,                 2.4759,                 2.9133,                   2.88,               0.000744,               0.000744,               0.000744
                    162,                 1.3497,                 1.0606,                 1.6514,                0.27282,                0.15178,                0.18719,                0.06557,                 2.4737,                 3.2114,                 2.8731,              0.0007424,              0.0007424,              0.0007424
                    163,                 1.3667,                 1.1115,                 1.6684,                 0.2317,                0.37516,                0.19488,                0.07556,                 2.5418,                 3.2099,                 2.9453,              0.0007408,              0.0007408,              0.0007408
                    164,                 1.2948,                 1.0341,                 1.6183,                0.29242,                0.19781,                0.21426,                0.08682,                 2.4244,                 3.1269,                 2.7734,              0.0007392,              0.0007392,              0.0007392
                    165,                 1.2832,                0.99466,                 1.5963,                 0.1446,                0.51581,                0.20238,                0.07669,                 2.5532,                 3.1398,                 2.9126,              0.0007376,              0.0007376,              0.0007376
                    166,                 1.3009,                 1.0045,                  1.607,                 0.3488,                0.17748,                0.21617,                0.08479,                 2.4486,                 3.2485,                 2.7761,               0.000736,               0.000736,               0.000736
                    167,                 1.3166,                 1.0053,                 1.6159,                0.15573,                0.45944,                0.19911,                0.07365,                 2.5131,                 3.1591,                  2.931,              0.0007344,              0.0007344,              0.0007344
                    168,                  1.302,                 1.0263,                 1.5997,                0.35859,                0.18072,                0.21413,                0.07831,                 2.5406,                  3.142,                 2.9556,              0.0007328,              0.0007328,              0.0007328
                    169,                 1.3613,                 1.0622,                 1.6386,                0.09287,                 0.5932,                0.20052,                0.07773,                 2.5573,                 3.0691,                 2.9699,              0.0007312,              0.0007312,              0.0007312
                    170,                 1.3002,                 1.0385,                 1.6052,                0.24462,                0.14937,                0.17948,                0.06921,                 2.6016,                 3.1368,                 2.9995,              0.0007296,              0.0007296,              0.0007296
                    171,                 1.2954,                 1.0424,                 1.5956,                0.10521,                0.51201,                0.20341,                0.07653,                 2.4124,                 3.3447,                 2.8174,               0.000728,               0.000728,               0.000728
                    172,                 1.2637,                 1.0109,                  1.589,                0.25134,                0.26745,                0.18232,                0.06788,                 2.5412,                 3.1409,                 2.9691,              0.0007264,              0.0007264,              0.0007264
                    173,                 1.2748,                 1.2146,                 1.5851,                0.09858,                0.48892,                0.16835,                0.05994,                  2.526,                 3.2946,                 2.9689,              0.0007248,              0.0007248,              0.0007248
                    174,                 1.3248,                 1.0187,                 1.6334,                0.26977,                0.17983,                0.20177,                0.07383,                 2.5235,                 3.0021,                 2.9394,              0.0007232,              0.0007232,              0.0007232
                    175,                 1.2591,                 1.0018,                 1.5766,                0.10656,                0.52637,                0.17871,                0.06779,                 2.5542,                 3.2967,                  2.978,              0.0007216,              0.0007216,              0.0007216
                    176,                 1.2628,                0.97573,                 1.5776,                0.23351,                0.29841,                0.18165,                0.06803,                 2.5171,                 3.2042,                 2.9213,                0.00072,                0.00072,                0.00072
                    177,                  1.261,                0.95495,                  1.563,                0.11402,                0.56883,                0.19218,                0.07429,                 2.5691,                 3.2304,                 2.9808,              0.0007184,              0.0007184,              0.0007184
                    178,                 1.2913,                0.94765,                 1.5994,                0.23533,                0.15477,                0.17786,                0.06745,                 2.5364,                 3.2006,                 2.9389,              0.0007168,              0.0007168,              0.0007168
                    179,                 1.2815,                0.96763,                 1.5712,                0.18624,                0.35695,                 0.1828,                0.06933,                 2.5551,                 3.3182,                 2.9596,              0.0007152,              0.0007152,              0.0007152
                    180,                 1.2455,                0.98368,                 1.5535,                0.24915,                0.22029,                0.18644,                0.07337,                  2.563,                 3.4651,                 2.9226,              0.0007136,              0.0007136,              0.0007136
                    181,                 1.3074,                0.99857,                 1.6074,                 0.2664,                0.16963,                0.19662,                0.07286,                  2.461,                 3.0071,                 2.8804,               0.000712,               0.000712,               0.000712
                    182,                 1.3293,                 1.0994,                 1.6294,                0.26581,                0.19733,                0.19571,                0.07645,                 2.4855,                 3.1525,                 2.8391,              0.0007104,              0.0007104,              0.0007104
                    183,                 1.2878,                0.95248,                 1.5837,                0.11794,                0.52938,                0.20311,                0.07595,                  2.505,                 3.3134,                 2.8574,              0.0007088,              0.0007088,              0.0007088
                    184,                   1.28,                0.97813,                 1.5572,                0.22209,                0.33382,                0.19691,                0.07674,                 2.5263,                 3.3202,                 2.9699,              0.0007072,              0.0007072,              0.0007072
                    185,                 1.2211,                0.90271,                 1.5362,                0.28794,                0.20027,                0.19119,                0.07274,                 2.4771,                 3.3243,                 2.8532,              0.0007056,              0.0007056,              0.0007056
                    186,                  1.202,                0.90745,                  1.531,                0.30806,                0.28021,                0.22185,                 0.0883,                 2.4816,                 3.2981,                 2.8869,               0.000704,               0.000704,               0.000704
                    187,                  1.248,                0.91354,                 1.5531,                0.29075,                0.18579,                  0.196,                0.07123,                 2.5176,                   3.05,                 2.8948,              0.0007024,              0.0007024,              0.0007024
                    188,                 1.2762,                0.95487,                 1.5774,                0.33815,                 0.1831,                0.20778,                0.07928,                  2.565,                 3.3222,                 2.9824,              0.0007008,              0.0007008,              0.0007008
                    189,                  1.223,                0.89895,                 1.5506,                0.33614,                0.19632,                0.21615,                0.08456,                 2.5129,                 3.1403,                 2.9277,              0.0006992,              0.0006992,              0.0006992
                    190,                  1.199,                0.94131,                 1.5217,                0.39809,                0.17647,                0.22435,                0.08152,                  2.501,                 3.2593,                 2.9285,              0.0006976,              0.0006976,              0.0006976
                    191,                 1.2171,                0.88296,                 1.5157,                0.33152,                 0.1778,                0.20838,                0.07985,                 2.5045,                 3.1741,                 2.9246,               0.000696,               0.000696,               0.000696
                    192,                 1.2609,                0.92728,                 1.5454,                0.37603,                0.17648,                0.20862,                0.08045,                 2.5436,                 3.3418,                 3.0152,              0.0006944,              0.0006944,              0.0006944
                    193,                 1.3219,                0.93846,                 1.5948,                 0.3088,                0.24658,                0.20962,                0.08054,                 2.5509,                 3.0996,                 2.9684,              0.0006928,              0.0006928,              0.0006928
                    194,                 1.2288,                0.95241,                 1.5404,                0.28631,                0.25629,                0.19827,                 0.0768,                 2.5056,                 3.1755,                 2.9701,              0.0006912,              0.0006912,              0.0006912
                    195,                 1.2111,                0.87715,                 1.5041,                0.12223,                0.49435,                0.19335,                0.07471,                 2.5367,                 3.3752,                 2.9084,              0.0006896,              0.0006896,              0.0006896
                    196,                 1.2072,                0.90753,                 1.5169,                0.12896,                0.50639,                0.18041,                0.07212,                 2.5806,                 3.3989,                 3.0144,               0.000688,               0.000688,               0.000688
                    197,                 1.2511,                 0.9013,                 1.5335,                0.33128,                0.17964,                0.19273,                0.07175,                  2.522,                 3.2608,                 3.0057,              0.0006864,              0.0006864,              0.0006864
                    198,                 1.2604,                0.88313,                 1.5518,                0.33431,                0.19729,                0.20885,                0.07519,                 2.6134,                 3.1477,                 3.0852,              0.0006848,              0.0006848,              0.0006848
                    199,                 1.1957,                0.86558,                 1.5097,                0.25526,                0.27891,                0.18045,                0.06699,                 2.5404,                 3.3406,                 2.9937,              0.0006832,              0.0006832,              0.0006832
                    200,                 1.1862,                0.84837,                 1.4907,                 0.1983,                0.40267,                0.20521,                0.07985,                 2.5482,                 3.2574,                  3.001,              0.0006816,              0.0006816,              0.0006816
                    201,                 1.1933,                0.87878,                 1.5001,                0.26042,                0.28815,                0.19871,                0.07606,                 2.5715,                 3.4316,                 3.0226,                0.00068,                0.00068,                0.00068
                    202,                  1.175,                0.84762,                 1.4815,                0.13439,                 0.5336,                 0.2073,                0.07953,                 2.6356,                 3.3122,                 3.1545,              0.0006784,              0.0006784,              0.0006784
                    203,                 1.1212,                0.85594,                 1.4497,                0.24808,                0.34757,                0.20363,                0.07978,                 2.5269,                 3.3452,                 3.0072,              0.0006768,              0.0006768,              0.0006768
                    204,                 1.1628,                0.84922,                 1.4777,                0.26984,                0.24982,                0.20169,                0.07378,                 2.5521,                 3.4201,                 3.0309,              0.0006752,              0.0006752,              0.0006752
                    205,                 1.1902,                0.87384,                 1.4826,                0.30888,                0.24263,                 0.2204,                0.08541,                 2.5021,                 3.3691,                 2.9361,              0.0006736,              0.0006736,              0.0006736
                    206,                 1.1586,                0.85078,                  1.463,                0.21666,                0.45291,                0.21531,                0.08151,                 2.5589,                 3.1947,                 3.0125,               0.000672,               0.000672,               0.000672
                    207,                 1.1739,                0.86684,                 1.5046,                0.24942,                0.33002,                0.21699,                0.08105,                 2.5625,                 3.1859,                  3.038,              0.0006704,              0.0006704,              0.0006704
                    208,                 1.1319,                0.82903,                   1.45,                0.27662,                0.24939,                0.20115,                0.07363,                 2.5586,                 3.2955,                 3.0171,              0.0006688,              0.0006688,              0.0006688
                    209,                 1.1053,                0.85212,                 1.4325,                 0.2412,                0.33524,                0.20324,                0.07981,                 2.5852,                 3.3974,                 3.0768,              0.0006672,              0.0006672,              0.0006672
                    210,                  1.103,                0.81688,                 1.4315,                0.21216,                0.30449,                 0.1802,                0.07274,                 2.5502,                 3.5653,                  3.057,              0.0006656,              0.0006656,              0.0006656
                    211,                 1.1004,                0.82314,                 1.4303,                0.32169,                0.24337,                0.21582,                0.08082,                 2.5528,                 3.2172,                 3.0403,               0.000664,               0.000664,               0.000664
                    212,                 1.1166,                0.80321,                 1.4368,                0.30453,                0.20213,                0.19917,                0.07652,                 2.5688,                 3.4893,                  2.996,              0.0006624,              0.0006624,              0.0006624
                    213,                 1.0756,                0.78703,                 1.4184,                0.13457,                0.48442,                0.19941,                 0.0782,                 2.5691,                 3.4067,                 3.0004,              0.0006608,              0.0006608,              0.0006608
                    214,                 1.0992,                0.77937,                 1.4273,                0.26999,                0.23701,                0.19892,                0.07565,                 2.5367,                 3.4778,                  2.995,              0.0006592,              0.0006592,              0.0006592
                    215,                 1.1542,                0.80423,                 1.4664,                0.15157,                0.42741,                0.19309,                0.07522,                 2.5813,                  3.648,                 3.0024,              0.0006576,              0.0006576,              0.0006576
                    216,                 1.1539,                 0.8036,                  1.467,                0.15344,                0.48054,                0.22055,                0.08222,                 2.5776,                 3.4821,                 3.0429,               0.000656,               0.000656,               0.000656
                    217,                 1.0867,                0.75458,                 1.4174,                0.14962,                0.45164,                 0.1961,                0.07521,                  2.569,                  3.604,                 2.9958,              0.0006544,              0.0006544,              0.0006544
                    218,                 1.0589,                0.76339,                 1.4034,                0.34634,                0.17687,                0.21704,                0.08135,                 2.5548,                 3.4293,                 3.0484,              0.0006528,              0.0006528,              0.0006528
                    219,                 1.0908,                0.78708,                 1.4124,                0.26392,                0.34418,                0.21885,                0.08473,                 2.5775,                 3.2887,                 3.0707,              0.0006512,              0.0006512,              0.0006512
                    220,                 1.0888,                0.78577,                 1.4132,                0.29769,                 0.2296,                0.21923,                0.08344,                  2.577,                 3.4503,                 3.0699,              0.0006496,              0.0006496,              0.0006496
                    221,                 1.0909,                0.99628,                 1.4042,                0.32273,                0.18574,                0.21386,                0.08131,                 2.5995,                 3.2565,                  3.088,               0.000648,               0.000648,               0.000648
                    222,                 1.1105,                0.81003,                 1.4299,                0.29383,                0.25553,                0.20164,                0.07302,                 2.6107,                 3.4017,                 3.1665,              0.0006464,              0.0006464,              0.0006464
                    223,                 1.0789,                0.74881,                 1.4152,                0.31424,                0.21676,                0.22046,                0.08679,                 2.5576,                 3.3788,                 3.0723,              0.0006448,              0.0006448,              0.0006448
                    224,                  1.103,                0.74625,                 1.4176,                0.30592,                0.23286,                0.22411,                0.08658,                 2.6355,                 3.3681,                 3.2154,              0.0006432,              0.0006432,              0.0006432
                    225,                 1.1082,                0.77317,                 1.4263,                 0.2918,                0.27199,                0.21009,                0.08236,                 2.5355,                 3.6193,                 2.9881,              0.0006416,              0.0006416,              0.0006416
                    226,                 1.1306,                0.76771,                 1.4294,                0.14581,                0.50673,                0.21375,                0.08291,                 2.5893,                 3.4165,                 3.1124,                0.00064,                0.00064,                0.00064
                    227,                 1.0802,                0.73357,                 1.3917,                0.14566,                0.48488,                0.20406,                0.07883,                 2.5492,                 3.5132,                 3.0066,              0.0006384,              0.0006384,              0.0006384
                    228,                 1.1418,                0.74357,                 1.4513,                0.14409,                0.42407,                0.19366,                 0.0736,                 2.6398,                 3.6816,                 3.1297,              0.0006368,              0.0006368,              0.0006368
                    229,                 1.1553,                0.74985,                 1.4665,                 0.3164,                0.23129,                0.22265,                 0.0844,                 2.5575,                 3.4415,                 3.0747,              0.0006352,              0.0006352,              0.0006352
                    230,                 1.0622,                0.72926,                 1.4046,                 0.2783,                0.31334,                0.22999,                0.08873,                 2.5743,                 3.5388,                 3.0235,              0.0006336,              0.0006336,              0.0006336
                    231,                 1.0833,                0.74303,                 1.4005,                0.14517,                0.43456,                0.19102,                 0.0754,                 2.5802,                 3.5894,                 3.0357,               0.000632,               0.000632,               0.000632
                    232,                  1.146,                0.83561,                 1.4507,                0.35235,                0.19275,                0.23337,                0.08898,                 2.5757,                 3.4435,                  3.074,              0.0006304,              0.0006304,              0.0006304
                    233,                 1.0328,                0.75226,                 1.3858,                0.14983,                0.49852,                0.22103,                0.08382,                 2.6278,                 3.4733,                 3.1106,              0.0006288,              0.0006288,              0.0006288
                    234,                 1.0163,                0.72053,                 1.3542,                0.23933,                0.31024,                0.19724,                0.07927,                 2.6013,                  3.681,                 3.0913,              0.0006272,              0.0006272,              0.0006272
                    235,                 1.0344,                0.72073,                 1.3557,                0.17132,                0.46299,                 0.2228,                0.08663,                 2.6208,                 3.5938,                 3.1301,              0.0006256,              0.0006256,              0.0006256
                    236,                 1.0827,                0.74518,                 1.3862,                0.32782,                0.22114,                0.22299,                 0.0865,                 2.5715,                 3.4816,                 3.0809,               0.000624,               0.000624,               0.000624
                    237,                 1.0625,                0.76261,                 1.3864,                0.23333,                 0.3545,                0.21855,                0.08519,                 2.5853,                 3.4727,                 3.0834,              0.0006224,              0.0006224,              0.0006224
                    238,                 1.0062,                0.69711,                 1.3456,                0.16768,                0.43914,                0.21256,                 0.0822,                 2.5992,                 3.7131,                 3.0718,              0.0006208,              0.0006208,              0.0006208
                    239,                 1.0287,                 0.6895,                 1.3605,                0.16705,                0.40054,                0.19676,                0.07545,                 2.6152,                 3.8112,                 3.0688,              0.0006192,              0.0006192,              0.0006192
                    240,                  1.069,                0.74202,                 1.3786,                0.14708,                 0.4405,                0.20021,                0.07844,                 2.6358,                 3.6129,                 3.1195,              0.0006176,              0.0006176,              0.0006176
                    241,                 1.0726,                0.72095,                 1.3684,                0.16843,                0.38651,                0.21019,                0.08317,                  2.642,                 3.8378,                 3.1068,               0.000616,               0.000616,               0.000616
                    242,                 1.0107,                0.70401,                 1.3381,                0.14191,                0.42074,                0.19158,                0.07507,                 2.6169,                 3.6403,                 3.0933,              0.0006144,              0.0006144,              0.0006144
                    243,                0.99552,                0.67532,                  1.343,                0.18527,                0.44193,                0.20951,                0.08142,                 2.6484,                 3.7205,                 3.1444,              0.0006128,              0.0006128,              0.0006128
