                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                  2.084,                  2.972,                 2.5919,                0.43109,                0.16473,                0.13716,                0.05022,                 2.3055,                 2.9798,                 2.8242,             0.00093466,             0.00093466,             0.00093466
                     35,                 2.0325,                 2.9272,                 2.5604,                0.38619,                 0.2034,                0.20344,                0.07182,                 2.2608,                 2.8155,                  2.791,             0.00093268,             0.00093268,             0.00093268
                     36,                 2.0603,                 2.8659,                 2.5711,                0.49054,                0.25652,                 0.2287,                0.08615,                 2.3101,                 2.7874,                 2.8768,              0.0009307,              0.0009307,              0.0009307
                     37,                 2.0941,                 2.8868,                 2.5799,                0.33382,                0.26858,                0.21926,                 0.0722,                 2.3442,                   2.76,                 2.8531,             0.00092872,             0.00092872,             0.00092872
                     38,                 2.0672,                 2.8363,                 2.5784,                0.20908,                0.28182,                0.16004,                0.05387,                 2.2818,                 2.7488,                 2.7762,             0.00092674,             0.00092674,             0.00092674
                     39,                 2.0634,                 2.8767,                 2.5588,                0.21454,                 0.2702,                 0.1316,                0.04448,                 2.3258,                 2.8308,                 2.7906,             0.00092476,             0.00092476,             0.00092476
                     40,                 2.0484,                 2.8369,                 2.5715,                0.25777,                0.26807,                0.23717,                0.09048,                 2.2686,                 2.6877,                 2.8123,             0.00092278,             0.00092278,             0.00092278
                     41,                 1.9869,                 2.7705,                  2.517,                0.48532,                0.19411,                0.23575,                0.08965,                 2.2412,                 2.6618,                 2.7296,              0.0009208,              0.0009208,              0.0009208
                     42,                 1.9917,                 2.7516,                 2.5143,                0.26383,                0.27965,                0.17995,                0.06448,                 2.2495,                 2.7784,                 2.7923,             0.00091882,             0.00091882,             0.00091882
                     43,                 1.9854,                 2.7368,                 2.5215,                0.21455,                0.24764,                0.19992,                0.07923,                 2.2694,                 2.7586,                 2.7559,             0.00091684,             0.00091684,             0.00091684
                     44,                 1.9846,                 2.7219,                 2.5138,                0.70676,                0.14388,                0.19408,                 0.0672,                 2.2951,                 2.8545,                 2.8116,             0.00091486,             0.00091486,             0.00091486
                     45,                 1.9598,                 2.6948,                 2.4982,                0.33802,                 0.2497,                 0.2172,                0.08242,                 2.3288,                 2.9459,                 2.8628,             0.00091288,             0.00091288,             0.00091288
                     46,                 2.0021,                 2.7163,                 2.5453,                0.39073,                0.23247,                 0.2025,                0.07013,                 2.3294,                  2.721,                 2.8253,              0.0009109,              0.0009109,              0.0009109
                     47,                 1.9483,                 2.6565,                 2.5023,                0.29596,                 0.3099,                0.18902,                0.07073,                 2.2212,                 2.6984,                 2.7398,             0.00090892,             0.00090892,             0.00090892
                     48,                 1.9119,                 2.6092,                  2.469,                0.27618,                0.28845,                0.23104,                0.09104,                 2.2137,                 2.6639,                 2.7234,             0.00090694,             0.00090694,             0.00090694
                     49,                  1.929,                 2.6113,                 2.4858,                0.31238,                0.25278,                0.24899,                0.10067,                 2.2702,                 2.6763,                 2.7664,             0.00090496,             0.00090496,             0.00090496
                     50,                 1.9529,                 2.5961,                 2.4755,                0.24721,                0.28237,                0.21646,                0.08491,                 2.2526,                 2.6473,                  2.749,             0.00090298,             0.00090298,             0.00090298
                     51,                 1.8991,                 2.5561,                 2.4645,                0.24968,                0.26168,                0.24709,                 0.1024,                 2.2732,                 2.6811,                 2.8146,               0.000901,               0.000901,               0.000901
                     52,                 1.8878,                 2.5314,                 2.4375,                0.22145,                0.29889,                0.18835,                 0.0715,                 2.2987,                 2.6929,                 2.7878,             0.00089902,             0.00089902,             0.00089902
                     53,                 1.9171,                 2.5321,                 2.4749,                0.27596,                0.29343,                0.26038,                0.10617,                 2.2596,                 2.5786,                 2.7775,             0.00089704,             0.00089704,             0.00089704
                     54,                 1.8949,                 2.5335,                 2.4454,                0.19766,                0.24486,                0.20274,                0.08018,                 2.3383,                 2.7464,                  2.853,             0.00089506,             0.00089506,             0.00089506
                     55,                 1.9139,                 2.5546,                 2.4696,                0.33094,                0.32433,                0.22609,                0.08997,                 2.2283,                 2.7509,                 2.7668,             0.00089308,             0.00089308,             0.00089308
                     56,                 1.8325,                 2.5064,                 2.3909,                 0.2339,                0.20774,                0.21164,                0.08625,                 2.3902,                 2.8032,                 2.8319,              0.0008911,              0.0008911,              0.0008911
                     57,                 1.8967,                 2.5147,                 2.4375,                 0.3156,                0.24136,                0.26942,                0.11442,                 2.2152,                 2.6624,                 2.7397,             0.00088912,             0.00088912,             0.00088912
                     58,                 1.8441,                 2.4249,                  2.391,                0.19756,                0.24256,                 0.2178,                0.08968,                 2.3307,                 2.6907,                 2.8012,             0.00088714,             0.00088714,             0.00088714
                     59,                 1.9061,                 2.4807,                 2.4285,                0.23627,                0.30951,                0.17614,                0.06701,                 2.2395,                 2.7817,                 2.7851,             0.00088516,             0.00088516,             0.00088516
                     60,                 1.8156,                 2.4075,                 2.3774,                0.28642,                0.24259,                0.24923,                0.10042,                 2.2846,                 2.6882,                 2.8015,             0.00088318,             0.00088318,             0.00088318
                     61,                 1.8523,                 2.3974,                  2.407,                0.33109,                0.28917,                0.25321,                0.10753,                 2.1547,                 2.6142,                 2.7213,              0.0008812,              0.0008812,              0.0008812
                     62,                 1.8256,                 2.3466,                 2.4043,                0.30197,                0.27875,                0.24669,                0.10273,                 2.2008,                 2.7006,                 2.7155,             0.00087922,             0.00087922,             0.00087922
                     63,                  1.824,                 2.3873,                  2.389,                0.29584,                0.36697,                0.28632,                 0.1154,                 2.2309,                 2.6634,                 2.8596,             0.00087724,             0.00087724,             0.00087724
                     64,                 1.8094,                  2.363,                 2.3851,                0.32237,                0.28381,                 0.2154,                0.08209,                 2.3436,                 2.6736,                 2.8631,             0.00087526,             0.00087526,             0.00087526
                     65,                 1.8563,                 2.3924,                 2.3984,                0.26045,                0.25251,                0.20359,                0.08239,                 2.2644,                 2.6663,                 2.7804,             0.00087328,             0.00087328,             0.00087328
                     66,                 1.7794,                 2.3305,                 2.3562,                0.28509,                0.28227,                 0.2537,                0.10653,                 2.2743,                 2.6166,                 2.8041,              0.0008713,              0.0008713,              0.0008713
                     67,                 1.7931,                 2.3115,                 2.3606,                0.32695,                0.28471,                0.22336,                0.09043,                 2.2662,                 2.6707,                 2.7799,             0.00086932,             0.00086932,             0.00086932
                     68,                 1.7653,                 2.2815,                 2.3354,                0.28999,                0.28242,                0.24598,                0.10668,                   2.19,                 2.5698,                 2.7415,             0.00086734,             0.00086734,             0.00086734
                     69,                 1.8022,                 2.2987,                  2.359,                0.27553,                 0.3547,                0.27237,                0.10914,                 2.1989,                 2.5983,                 2.7643,             0.00086536,             0.00086536,             0.00086536
                     70,                 1.7461,                 2.2363,                 2.3302,                0.36216,                0.31771,                0.25128,                0.10573,                  2.169,                 2.5836,                 2.6864,             0.00086338,             0.00086338,             0.00086338
                     71,                 1.7713,                  2.238,                  2.333,                0.29999,                0.30212,                0.22888,                0.09207,                 2.2355,                 2.6042,                 2.7918,              0.0008614,              0.0008614,              0.0008614
                     72,                 1.7614,                 2.2254,                 2.3279,                0.30679,                0.21013,                0.23134,                0.09403,                 2.1703,                 2.6533,                  2.666,             0.00085942,             0.00085942,             0.00085942
                     73,                 1.7421,                 2.2069,                 2.3213,                0.29187,                0.30471,                 0.2597,                0.11132,                 2.2325,                 2.6497,                 2.8622,             0.00085744,             0.00085744,             0.00085744
                     74,                 1.7491,                  2.166,                 2.3351,                 0.3034,                0.29903,                0.24163,                0.10346,                 2.1955,                 2.5816,                 2.7486,             0.00085546,             0.00085546,             0.00085546
                     75,                  1.733,                  2.186,                 2.3218,                0.32727,                0.36002,                0.26009,                 0.1073,                  2.148,                  2.568,                 2.6962,             0.00085348,             0.00085348,             0.00085348
                     76,                 1.7293,                 2.1848,                 2.3079,                0.26668,                0.29507,                0.21207,                0.09102,                 2.2061,                 2.7131,                 2.8331,              0.0008515,              0.0008515,              0.0008515
                     77,                 1.7089,                 2.1295,                 2.3008,                0.29373,                0.24717,                0.20897,                0.08451,                 2.1702,                 2.6681,                 2.7226,             0.00084952,             0.00084952,             0.00084952
                     78,                 1.7015,                 2.1265,                 2.2715,                0.32256,                0.33395,                0.25715,                0.10992,                 2.1879,                 2.5388,                 2.7487,             0.00084754,             0.00084754,             0.00084754
                     79,                 1.7104,                 2.0459,                 2.2911,                0.29417,                0.20661,                 0.2096,                0.08688,                 2.2072,                 2.6762,                 2.7341,             0.00084556,             0.00084556,             0.00084556
                     80,                 1.7239,                 2.0472,                 2.3072,                0.35107,                0.28141,                0.26031,                0.10827,                 2.1579,                  2.629,                 2.6937,             0.00084358,             0.00084358,             0.00084358
                     81,                 1.7154,                 1.9941,                 2.2849,                0.30951,                0.23599,                0.23798,                0.09674,                 2.2682,                   2.75,                 2.8204,              0.0008416,              0.0008416,              0.0008416
                     82,                  1.751,                 2.0088,                 2.3223,                0.29065,                0.17664,                0.23012,                0.09506,                 2.2006,                 2.8497,                 2.7287,             0.00083962,             0.00083962,             0.00083962
                     83,                 1.7527,                 2.0279,                 2.3122,                0.32752,                0.31009,                0.25326,                0.10309,                 2.1944,                 2.6077,                 2.7701,             0.00083764,             0.00083764,             0.00083764
                     84,                 1.7241,                 2.0551,                 2.2928,                 0.3888,                0.25796,                0.24006,                0.09338,                  2.205,                 2.7092,                 2.7409,             0.00083566,             0.00083566,             0.00083566
                     85,                 1.7174,                 1.9705,                 2.2967,                0.26222,                0.17807,                 0.2349,                0.09065,                 2.1806,                 2.6722,                 2.6843,             0.00083368,             0.00083368,             0.00083368
                     86,                 1.7585,                 2.0356,                 2.3069,                0.20305,                0.22302,                0.21247,                0.08276,                 2.2695,                 2.7655,                 2.8009,              0.0008317,              0.0008317,              0.0008317
                     87,                 1.7313,                 1.9793,                 2.2957,                0.45282,                0.19497,                0.23726,                 0.0911,                 2.1895,                   2.72,                 2.7089,             0.00082972,             0.00082972,             0.00082972
                     88,                 1.7483,                 1.9537,                 2.3208,                0.38168,                 0.1657,                0.18193,                 0.0735,                 2.2395,                 2.9676,                 2.7869,             0.00082774,             0.00082774,             0.00082774
                     89,                  1.735,                 1.9452,                 2.3102,                 0.2616,                0.18512,                0.20576,                0.08022,                 2.2459,                 2.8616,                 2.7573,             0.00082576,             0.00082576,             0.00082576
                     90,                 1.6991,                 1.9534,                 2.2846,                0.19742,                0.19924,                0.18854,                 0.0769,                 2.1994,                 2.7615,                 2.7428,             0.00082378,             0.00082378,             0.00082378
                     91,                 1.7371,                 2.0066,                 2.3011,                0.29128,                0.23251,                0.21264,                 0.0875,                 2.1734,                 2.7549,                 2.7522,              0.0008218,              0.0008218,              0.0008218
                     92,                 1.6396,                 1.9344,                 2.2264,                0.29241,                0.23149,                0.25217,                0.10592,                 2.1366,                   2.61,                 2.6961,             0.00081982,             0.00081982,             0.00081982
                     93,                 1.6427,                 1.9066,                 2.2198,                0.25761,                 0.2108,                0.22624,                0.08783,                 2.1715,                 2.6921,                 2.6879,             0.00081784,             0.00081784,             0.00081784
                     94,                 1.6574,                 1.8376,                 2.2359,                0.37307,                 0.2279,                0.24114,                0.10177,                 2.0964,                  2.556,                   2.68,             0.00081586,             0.00081586,             0.00081586
                     95,                 1.6304,                 1.8684,                 2.2134,                0.35962,                0.18961,                0.24971,                0.09898,                 2.1944,                 2.8013,                  2.717,             0.00081388,             0.00081388,             0.00081388
                     96,                 1.6615,                  1.789,                 2.2411,                 0.4091,                0.18849,                0.21122,                0.09252,                 2.1911,                 2.9013,                 2.7103,              0.0008119,              0.0008119,              0.0008119
                     97,                 1.6484,                 1.8384,                 2.2386,                0.34605,                   0.25,                0.25722,                0.10325,                 2.1721,                 2.6891,                 2.7132,             0.00080992,             0.00080992,             0.00080992
                     98,                 1.6399,                 1.8046,                 2.2125,                0.44641,                0.24159,                0.25244,                0.10685,                 2.1892,                 2.7608,                 2.7447,             0.00080794,             0.00080794,             0.00080794
                     99,                 1.6453,                 1.7449,                 2.2113,                0.35112,                0.16306,                0.22571,                0.10054,                 2.1523,                 2.8487,                 2.7077,             0.00080596,             0.00080596,             0.00080596
                    100,                 1.6622,                 1.7709,                 2.2217,                0.43323,                0.25332,                0.24199,                0.10458,                 2.1651,                 2.8227,                 2.7183,             0.00080398,             0.00080398,             0.00080398
                    101,                 1.6122,                 1.7241,                 2.1953,                0.17756,                0.17288,                0.20409,                0.08442,                  2.139,                 2.7878,                 2.7088,               0.000802,               0.000802,               0.000802
                    102,                 1.6188,                 1.7135,                 2.1875,                0.50364,                0.20644,                0.25229,                0.10427,                 2.1668,                 2.8238,                 2.7038,             0.00080002,             0.00080002,             0.00080002
                    103,                  1.641,                 1.7374,                 2.2037,                0.31127,                0.19253,                0.23782,                 0.0959,                 2.1442,                 2.8337,                 2.6976,             0.00079804,             0.00079804,             0.00079804
                    104,                 1.6208,                 1.7238,                 2.2063,                  0.447,                0.27682,                0.24556,                0.10499,                 2.2026,                 2.7126,                 2.7779,             0.00079606,             0.00079606,             0.00079606
                    105,                 1.6303,                 1.7024,                 2.2066,                0.44823,                0.16394,                0.22057,                0.09199,                 2.2016,                 3.0006,                 2.7412,             0.00079408,             0.00079408,             0.00079408
                    106,                 1.5768,                 1.7714,                 2.1521,                 0.5362,                0.24987,                0.25844,                0.10961,                 2.2498,                 3.1042,                 2.7741,              0.0007921,              0.0007921,              0.0007921
                    107,                 1.6065,                 1.6822,                 2.1703,                 0.2384,                0.18814,                0.20442,                0.08814,                 2.2014,                 2.8384,                 2.8059,             0.00079012,             0.00079012,             0.00079012
                    108,                 1.5904,                 1.6961,                 2.1733,                  0.422,                0.23038,                0.26585,                0.11393,                 2.1888,                 2.6547,                  2.719,             0.00078814,             0.00078814,             0.00078814
                    109,                 1.5831,                 1.6384,                 2.1609,                0.44724,                0.23383,                0.24802,                0.10753,                 2.2091,                 2.9468,                 2.7894,             0.00078616,             0.00078616,             0.00078616
                    110,                  1.552,                  1.632,                  2.128,                0.48109,                0.19472,                 0.2384,                0.09419,                 2.2194,                 2.8455,                 2.7534,             0.00078418,             0.00078418,             0.00078418
                    111,                 1.5669,                 1.6584,                  2.154,                 0.3365,                0.23594,                0.25538,                 0.1091,                 2.2602,                  2.908,                 2.8068,              0.0007822,              0.0007822,              0.0007822
                    112,                 1.5184,                 1.6317,                 2.1173,                 0.5827,                0.19608,                0.24957,                0.10664,                 2.1914,                 2.9003,                 2.7501,             0.00078022,             0.00078022,             0.00078022
                    113,                 1.5601,                 1.6757,                 2.1367,                0.25854,                0.21271,                 0.2575,                0.11159,                 2.1894,                 2.7806,                 2.7748,             0.00077824,             0.00077824,             0.00077824
                    114,                 1.5488,                 1.7489,                 2.1311,                0.35839,                0.25249,                0.24306,                0.10339,                 2.2705,                 2.8341,                 2.8692,             0.00077626,             0.00077626,             0.00077626
                    115,                 1.5487,                 1.7647,                 2.1211,                0.42314,                0.24843,                0.28156,                0.11953,                  2.183,                 2.8084,                 2.8015,             0.00077428,             0.00077428,             0.00077428
                    116,                  1.513,                  1.618,                 2.1116,                0.52275,                0.21095,                0.28859,                0.12754,                  2.195,                 2.8681,                 2.7941,              0.0007723,              0.0007723,              0.0007723
                    117,                 1.5221,                  1.551,                 2.1096,                0.49247,                0.20488,                0.21794,                0.08991,                 2.2387,                 3.1254,                 2.8107,             0.00077032,             0.00077032,             0.00077032
                    118,                 1.5384,                 1.5822,                 2.1316,                0.23854,                0.22433,                0.19608,                0.07923,                 2.3079,                 2.9052,                  2.888,             0.00076834,             0.00076834,             0.00076834
                    119,                 1.5539,                  1.576,                 2.1216,                0.54539,                0.20457,                0.27588,                0.12531,                 2.1895,                 2.9387,                 2.7525,             0.00076636,             0.00076636,             0.00076636
                    120,                 1.5336,                 1.5801,                 2.1227,                0.31088,                0.17948,                0.22429,                0.09749,                 2.2005,                 2.9046,                 2.7601,             0.00076438,             0.00076438,             0.00076438
                    121,                 1.5334,                 1.5067,                 2.1113,                0.38896,                0.23699,                0.27589,                0.11844,                 2.1942,                 2.7339,                 2.7608,              0.0007624,              0.0007624,              0.0007624
                    122,                 1.5265,                 1.5428,                 2.1083,                0.27614,                0.17449,                0.21758,                0.09395,                 2.2184,                 2.9557,                 2.7655,             0.00076042,             0.00076042,             0.00076042
                    123,                 1.5223,                 1.5291,                 2.0903,                0.31331,                  0.286,                 0.2797,                0.12332,                 2.2096,                 2.7607,                 2.8204,             0.00075844,             0.00075844,             0.00075844
                    124,                 1.5183,                 1.4908,                 2.1042,                0.42074,                0.17356,                0.24367,                0.10253,                 2.2226,                 3.0564,                 2.7517,             0.00075646,             0.00075646,             0.00075646
                    125,                 1.4799,                 1.4836,                 2.0666,                0.34166,                0.23631,                0.26571,                0.11578,                 2.1475,                 2.8912,                 2.7437,             0.00075448,             0.00075448,             0.00075448
                    126,                 1.5139,                 1.4688,                 2.0908,                0.47304,                0.15938,                0.23852,                0.10703,                 2.2261,                 3.1864,                 2.7744,              0.0007525,              0.0007525,              0.0007525
                    127,                 1.4883,                 1.4458,                 2.0728,                0.35437,                0.24385,                0.26557,                 0.1171,                 2.2088,                 2.8899,                  2.821,             0.00075052,             0.00075052,             0.00075052
                    128,                 1.4523,                  1.429,                 2.0475,                 0.2656,                0.20597,                0.22326,                0.09831,                 2.2161,                 2.9934,                 2.8202,             0.00074854,             0.00074854,             0.00074854
                    129,                 1.5015,                 1.4564,                 2.0709,                0.32846,                  0.249,                0.25393,                0.11119,                 2.2183,                 2.8998,                 2.8199,             0.00074656,             0.00074656,             0.00074656
                    130,                 1.4912,                 1.4729,                 2.0693,                0.27663,                0.17705,                0.21666,                0.09233,                 2.1679,                  3.127,                 2.7772,             0.00074458,             0.00074458,             0.00074458
                    131,                 1.4867,                 1.4445,                 2.0359,                0.28257,                0.29376,                0.25066,                0.10662,                  2.215,                 2.8338,                 2.8138,              0.0007426,              0.0007426,              0.0007426
                    132,                 1.4955,                 1.4248,                 2.0669,                0.32555,                0.23708,                0.25546,                0.10976,                 2.2593,                   3.21,                 2.8765,             0.00074062,             0.00074062,             0.00074062
                    133,                 1.4897,                 1.4421,                 2.0646,                0.39025,                0.24667,                0.26623,                0.11348,                 2.2163,                 2.8598,                 2.8318,             0.00073864,             0.00073864,             0.00073864
                    134,                 1.4986,                 1.4086,                  2.073,                0.44602,                0.17764,                0.21986,                0.09401,                 2.2686,                 3.3019,                 2.8911,             0.00073666,             0.00073666,             0.00073666
                    135,                 1.4755,                 1.4213,                 2.0539,                0.32934,                0.24915,                0.25357,                0.11682,                 2.2088,                 2.9839,                 2.7839,             0.00073468,             0.00073468,             0.00073468
                    136,                 1.4732,                 1.4129,                 2.0537,                0.57062,                0.25562,                0.26492,                  0.112,                 2.2255,                 3.0606,                 2.8404,              0.0007327,              0.0007327,              0.0007327
                    137,                 1.5254,                 1.4232,                 2.1019,                0.29703,                0.25039,                0.26362,                0.12196,                  2.198,                 2.8878,                 2.7822,             0.00073072,             0.00073072,             0.00073072
                    138,                 1.5073,                 1.4237,                 2.0701,                0.45681,                0.13814,                0.21444,                0.09479,                 2.2618,                 3.3288,                 2.8387,             0.00072874,             0.00072874,             0.00072874
                    139,                 1.5069,                  1.437,                 2.0676,                0.29914,                0.26294,                0.26258,                0.11907,                 2.2165,                 2.7853,                 2.8099,             0.00072676,             0.00072676,             0.00072676
                    140,                 1.4532,                  1.384,                 2.0268,                0.28224,                0.16135,                0.19611,                0.08359,                 2.2381,                 3.2056,                 2.8194,             0.00072478,             0.00072478,             0.00072478
                    141,                 1.4187,                 1.3594,                 1.9974,                0.33824,                0.23904,                0.25126,                0.11126,                 2.2517,                 3.0386,                  2.849,              0.0007228,              0.0007228,              0.0007228
                    142,                 1.4175,                 1.4009,                 1.9882,                0.35135,                0.23137,                0.25383,                0.10814,                 2.2976,                 3.0978,                  2.908,             0.00072082,             0.00072082,             0.00072082
                    143,                 1.4592,                 1.3456,                 2.0119,                0.29934,                0.16644,                 0.2215,                0.10144,                 2.2125,                 3.1102,                 2.7952,             0.00071884,             0.00071884,             0.00071884
                    144,                 1.4273,                 1.3823,                 2.0217,                0.38673,                0.22815,                0.27411,                 0.1203,                 2.2672,                 3.0829,                 2.8674,             0.00071686,             0.00071686,             0.00071686
                    145,                 1.4192,                  1.328,                 1.9814,                0.26629,                0.16658,                0.20114,                0.09186,                 2.2988,                 3.1984,                 2.8494,             0.00071488,             0.00071488,             0.00071488
                    146,                 1.4491,                 1.3417,                 2.0166,                0.32823,                0.16064,                0.23324,                 0.1034,                 2.2039,                 3.1234,                 2.8373,              0.0007129,              0.0007129,              0.0007129
                    147,                 1.4082,                 1.3303,                 1.9801,                0.32239,                0.26153,                0.25864,                0.12014,                 2.2114,                  2.937,                 2.8465,             0.00071092,             0.00071092,             0.00071092
                    148,                 1.4277,                 1.3039,                 2.0154,                0.41445,                0.19913,                0.28529,                0.12319,                 2.2295,                 3.2393,                 2.8088,             0.00070894,             0.00070894,             0.00070894
                    149,                 1.4084,                 1.3437,                 1.9815,                0.32012,                0.21137,                0.22309,                0.10047,                 2.2348,                 3.1203,                 2.8807,             0.00070696,             0.00070696,             0.00070696
                    150,                 1.4038,                 1.3156,                 1.9762,                0.35015,                0.26797,                0.28442,                0.12041,                 2.2516,                 3.0025,                 2.9161,             0.00070498,             0.00070498,             0.00070498
                    151,                 1.3884,                 1.2441,                  1.964,                0.45701,                0.17404,                0.23202,                0.10437,                 2.2136,                 3.1685,                 2.8118,               0.000703,               0.000703,               0.000703
