                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     52,                 2.0043,                 2.5758,                 2.4598,                0.26076,                0.21762,                0.18926,                0.06685,                 2.3562,                 2.8756,                 2.7825,             0.00089902,             0.00089902,             0.00089902
                     53,                 1.9685,                 2.5538,                 2.4558,                0.25715,                0.18399,                0.21001,                 0.0741,                 2.3465,                 2.8693,                 2.8312,             0.00089704,             0.00089704,             0.00089704
                     54,                 1.9821,                 2.5707,                 2.4599,                0.30466,                0.21544,                0.21561,                0.07262,                 2.3178,                   2.76,                  2.783,             0.00089506,             0.00089506,             0.00089506
                     55,                 1.9684,                 2.5452,                 2.4391,                0.29247,                 0.2322,                0.20841,                0.07802,                 2.3376,                 2.8952,                 2.8012,             0.00089308,             0.00089308,             0.00089308
                     56,                 1.9546,                 2.5019,                  2.433,                0.29599,                0.17852,                0.19667,                0.07492,                 2.3902,                 2.9453,                 2.8433,              0.0008911,              0.0008911,              0.0008911
                     57,                 1.9406,                 2.4852,                 2.4159,                0.26421,                0.18928,                0.18976,                0.06961,                 2.3823,                 3.0261,                 2.8479,             0.00088912,             0.00088912,             0.00088912
                     58,                 1.9364,                 2.4475,                  2.412,                0.30184,                0.27719,                0.20326,                0.07579,                 2.3009,                 2.7923,                 2.7406,             0.00088714,             0.00088714,             0.00088714
                     59,                 1.9283,                 2.4375,                 2.3987,                0.36188,                0.19903,                0.21637,                0.08113,                 2.3594,                 2.9574,                 2.7936,             0.00088516,             0.00088516,             0.00088516
                     60,                 1.9062,                 2.3621,                 2.3895,                0.32555,                0.18095,                 0.2082,                0.07909,                 2.3094,                 2.8806,                 2.7915,             0.00088318,             0.00088318,             0.00088318
                     61,                  1.912,                 2.3787,                 2.3883,                0.19945,                0.16401,                0.15988,                0.06075,                 2.3068,                 2.8574,                 2.7783,              0.0008812,              0.0008812,              0.0008812
                     62,                 1.9139,                  2.366,                 2.4074,                0.33965,                0.18435,                0.20721,                0.07568,                 2.3487,                 2.9157,                 2.8299,             0.00087922,             0.00087922,             0.00087922
                     63,                 1.9225,                 2.3504,                  2.397,                0.33463,                0.25866,                0.19727,                0.07714,                 2.3304,                 2.9577,                 2.8096,             0.00087724,             0.00087724,             0.00087724
                     64,                 1.9174,                 2.3486,                 2.3831,                0.26942,                0.10166,                0.16888,                0.06355,                 2.3168,                 3.0699,                 2.8085,             0.00087526,             0.00087526,             0.00087526
                     65,                 1.8927,                 2.3086,                 2.3694,                0.25767,                0.21045,                0.19912,                 0.0745,                 2.2852,                 2.8689,                 2.7468,             0.00087328,             0.00087328,             0.00087328
                     66,                 1.9018,                 2.3154,                 2.3824,                0.26936,                0.21669,                0.18378,                0.07127,                 2.3982,                 2.9054,                 2.8655,              0.0008713,              0.0008713,              0.0008713
                     67,                 1.8722,                  2.279,                 2.3579,                0.36548,                0.15215,                0.20136,                 0.0812,                 2.3501,                 2.9843,                 2.8157,             0.00086932,             0.00086932,             0.00086932
                     68,                 1.8984,                  2.297,                 2.3731,                0.22275,                0.12967,                0.14935,                0.05695,                 2.3339,                 2.9607,                  2.773,             0.00086734,             0.00086734,             0.00086734
                     69,                 1.8795,                 2.2439,                 2.3535,                 0.3157,                0.15838,                0.19206,                0.07366,                 2.2658,                 2.8925,                 2.7546,             0.00086536,             0.00086536,             0.00086536
                     70,                 1.8596,                 2.2299,                  2.339,                0.24206,                0.18244,                0.18805,                 0.0746,                 2.2629,                 2.7414,                 2.7137,             0.00086338,             0.00086338,             0.00086338
                     71,                 1.8715,                 2.2073,                 2.3323,                0.32315,                0.15272,                0.22479,                0.08382,                  2.296,                 2.9551,                  2.794,              0.0008614,              0.0008614,              0.0008614
                     72,                 1.8659,                 2.1962,                 2.3439,                0.20508,                0.13702,                0.16355,                0.06399,                 2.2952,                 2.9438,                 2.7521,             0.00085942,             0.00085942,             0.00085942
                     73,                 1.8387,                 2.1792,                 2.3081,                0.28662,                0.12808,                0.19786,                0.07517,                 2.2826,                 2.8609,                 2.7741,             0.00085744,             0.00085744,             0.00085744
                     74,                 1.8457,                 2.1532,                 2.3216,                0.28494,                0.13726,                0.19977,                 0.0794,                 2.2601,                 2.9519,                 2.7518,             0.00085546,             0.00085546,             0.00085546
                     75,                 1.8284,                  2.154,                 2.3064,                0.25788,                0.15846,                0.18946,                0.07135,                 2.2825,                  2.911,                 2.7547,             0.00085348,             0.00085348,             0.00085348
                     76,                 1.8545,                 2.1408,                 2.3211,                0.47611,                0.24005,                0.23754,                0.09604,                 2.2279,                 2.7766,                 2.6757,              0.0008515,              0.0008515,              0.0008515
                     77,                 1.8193,                 2.0879,                 2.2828,                0.26743,                0.14871,                0.17709,                0.07319,                 2.2554,                 2.8605,                 2.7202,             0.00084952,             0.00084952,             0.00084952
                     78,                 1.8659,                 2.1662,                 2.3382,                0.41458,                0.18254,                0.19253,                0.07052,                  2.301,                 2.8279,                 2.7659,             0.00084754,             0.00084754,             0.00084754
                     79,                  1.817,                 2.1107,                 2.2939,                0.23876,                0.16883,                 0.1837,                0.06918,                 2.2639,                 2.8761,                 2.7574,             0.00084556,             0.00084556,             0.00084556
                     80,                 1.8092,                  2.175,                 2.3024,                0.37451,                0.20876,                0.21561,                0.08473,                 2.2525,                 2.8237,                 2.7396,             0.00084358,             0.00084358,             0.00084358
                     81,                 1.7922,                 2.0518,                 2.2701,                0.38842,                0.11889,                0.21571,                0.08089,                 2.2817,                  2.951,                 2.7617,              0.0008416,              0.0008416,              0.0008416
                     82,                 1.7928,                 2.0511,                 2.2768,                0.17553,                0.17046,                0.16175,                0.06743,                 2.3435,                 3.0181,                 2.8349,             0.00083962,             0.00083962,             0.00083962
                     83,                  1.798,                 2.0378,                 2.2767,                 0.3571,                0.14458,                0.17333,                0.07327,                 2.2966,                 2.8919,                 2.7576,             0.00083764,             0.00083764,             0.00083764
                     84,                 1.8071,                 2.0879,                 2.2816,                0.41484,                0.18189,                0.21322,                0.08341,                 2.3099,                 2.9281,                 2.8319,             0.00083566,             0.00083566,             0.00083566
                     85,                 1.8253,                 2.0591,                 2.3072,                0.42131,                 0.1848,                0.22464,                0.08463,                 2.3002,                 2.8779,                 2.7677,             0.00083368,             0.00083368,             0.00083368
                     86,                 1.8447,                 2.0182,                 2.3126,                0.38722,                0.15288,                0.17945,                0.06868,                 2.2703,                 3.0178,                 2.7205,              0.0008317,              0.0008317,              0.0008317
                     87,                 1.7795,                 1.9915,                 2.2728,                0.36546,                0.17505,                0.21069,                0.08666,                 2.2436,                 2.8774,                  2.736,             0.00082972,             0.00082972,             0.00082972
                     88,                  1.778,                  2.012,                 2.2594,                0.36391,                0.19499,                0.19288,                0.07322,                 2.2663,                 2.8873,                 2.7775,             0.00082774,             0.00082774,             0.00082774
                     89,                 1.7776,                 1.9899,                 2.2731,                0.26021,                0.14784,                 0.1854,                0.07862,                 2.2541,                 2.9736,                 2.7363,             0.00082576,             0.00082576,             0.00082576
                     90,                 1.7914,                 1.9651,                 2.2515,                0.31108,                0.16483,                0.21684,                0.08897,                 2.1951,                  2.845,                 2.7146,             0.00082378,             0.00082378,             0.00082378
                     91,                 1.7665,                 1.9405,                 2.2467,                0.41102,                0.14932,                 0.2259,                0.09474,                 2.2832,                  3.031,                 2.7879,              0.0008218,              0.0008218,              0.0008218
                     92,                 1.7627,                 1.9405,                 2.2429,                0.39486,                0.17491,                0.22502,                0.09287,                 2.1595,                 2.8598,                 2.6622,             0.00081982,             0.00081982,             0.00081982
                     93,                 1.7846,                 1.9319,                 2.2475,                 0.3551,                0.14055,                 0.1779,                0.07435,                 2.2678,                 3.0469,                 2.7307,             0.00081784,             0.00081784,             0.00081784
                     94,                 1.8246,                 2.0139,                  2.292,                0.38363,                0.13331,                0.18965,                0.06953,                 2.2473,                 2.9827,                  2.726,             0.00081586,             0.00081586,             0.00081586
                     95,                  1.824,                 1.9297,                 2.2864,                0.35447,                0.17486,                0.18157,                0.07031,                 2.2954,                 2.9571,                 2.7662,             0.00081388,             0.00081388,             0.00081388
                     96,                  1.777,                 2.0267,                 2.2515,                0.40964,                0.18213,                0.19802,                0.07624,                 2.2358,                 2.8375,                 2.7219,              0.0008119,              0.0008119,              0.0008119
                     97,                 1.7699,                 2.0362,                 2.2398,                0.39727,                 0.2073,                 0.2095,                0.08179,                 2.2435,                 2.8976,                  2.725,             0.00080992,             0.00080992,             0.00080992
                     98,                 1.7766,                 2.0143,                 2.2531,                0.54801,                0.16807,                0.18395,                0.07383,                 2.2621,                 2.9956,                 2.7408,             0.00080794,             0.00080794,             0.00080794
                     99,                 1.7828,                 2.0357,                 2.2568,                0.45656,                0.20975,                0.23312,                 0.0912,                 2.2274,                 2.7945,                 2.6976,             0.00080596,             0.00080596,             0.00080596
                    100,                 1.7928,                 1.9994,                  2.259,                0.41029,                0.17491,                0.21889,                0.08889,                  2.202,                 2.8593,                 2.6953,             0.00080398,             0.00080398,             0.00080398
                    101,                 1.8121,                 1.9467,                 2.2747,                0.44917,                0.16724,                0.21832,                0.08241,                 2.2221,                 2.8947,                 2.6943,               0.000802,               0.000802,               0.000802
                    102,                 1.8111,                 1.9639,                 2.2619,                0.60286,                0.13329,                 0.2101,                0.08051,                 2.2967,                 3.0964,                 2.8037,             0.00080002,             0.00080002,             0.00080002
                    103,                 1.8004,                 1.9557,                  2.259,                0.61583,                0.21013,                0.22868,                0.09527,                 2.2103,                 2.9215,                 2.7445,             0.00079804,             0.00079804,             0.00079804
                    104,                 1.7571,                  1.878,                 2.2307,                0.44127,                0.13722,                0.20279,                0.08172,                 2.2825,                 3.1511,                 2.7546,             0.00079606,             0.00079606,             0.00079606
                    105,                 1.7421,                 1.9043,                 2.2078,                0.51401,                0.22329,                0.25845,                0.10289,                 2.2104,                 2.8368,                 2.6977,             0.00079408,             0.00079408,             0.00079408
                    106,                 1.7209,                 1.8489,                 2.2073,                 0.4049,                0.20817,                0.22943,                 0.0932,                 2.2711,                 2.7464,                 2.7397,              0.0007921,              0.0007921,              0.0007921
                    107,                 1.7467,                 1.8653,                 2.2092,                0.48174,                0.21345,                0.22996,                0.09106,                 2.2153,                 2.9062,                 2.7092,             0.00079012,             0.00079012,             0.00079012
                    108,                 1.7035,                 1.8332,                 2.1948,                0.38897,                0.15792,                0.18953,                0.08174,                 2.2272,                 2.9677,                 2.7076,             0.00078814,             0.00078814,             0.00078814
                    109,                 1.6708,                 1.7856,                  2.167,                0.49539,                0.23406,                0.25541,                 0.1045,                 2.2208,                 2.8462,                 2.7189,             0.00078616,             0.00078616,             0.00078616
                    110,                 1.6781,                  1.794,                 2.1728,                0.41188,                0.17331,                 0.2116,                0.09189,                 2.1666,                 2.9246,                 2.6614,             0.00078418,             0.00078418,             0.00078418
                    111,                 1.6849,                 1.7821,                 2.1577,                0.39237,                0.18985,                0.23477,                0.09695,                 2.2058,                 2.9923,                 2.7142,              0.0007822,              0.0007822,              0.0007822
                    112,                  1.686,                 1.8127,                 2.1756,                0.38392,                0.19135,                0.19923,                0.08659,                 2.1407,                  2.927,                  2.666,             0.00078022,             0.00078022,             0.00078022
                    113,                 1.6856,                 1.7686,                 2.1611,                 0.4297,                0.14706,                0.18874,                0.07737,                 2.2276,                 3.1227,                 2.7252,             0.00077824,             0.00077824,             0.00077824
                    114,                 1.6994,                 1.8164,                 2.1684,                0.54706,                0.15953,                0.20352,                0.08489,                 2.1756,                 3.1437,                 2.7053,             0.00077626,             0.00077626,             0.00077626
                    115,                 1.6399,                 1.7736,                 2.1374,                 0.4498,                0.22527,                0.24406,                0.10666,                 2.1697,                 2.8553,                 2.6816,             0.00077428,             0.00077428,             0.00077428
                    116,                 1.6404,                 1.7448,                 2.1276,                0.37474,                0.17308,                0.20036,                0.08867,                 2.1909,                 2.9366,                 2.7132,              0.0007723,              0.0007723,              0.0007723
                    117,                 1.6527,                 1.7108,                 2.1319,                0.37053,                0.17557,                0.19618,                0.08673,                 2.1583,                 3.0128,                 2.6628,             0.00077032,             0.00077032,             0.00077032
                    118,                  1.646,                 1.7246,                 2.1247,                0.41943,                0.18058,                0.21719,                0.08888,                  2.182,                 2.9722,                  2.669,             0.00076834,             0.00076834,             0.00076834
                    119,                 1.6665,                 1.7125,                 2.1394,                0.41766,                 0.2099,                0.23054,                0.10059,                 2.1738,                 2.8729,                 2.6728,             0.00076636,             0.00076636,             0.00076636
                    120,                  1.671,                 1.7255,                 2.1509,                0.39604,                0.19099,                 0.2182,                0.08461,                  2.173,                 2.9155,                 2.6855,             0.00076438,             0.00076438,             0.00076438
                    121,                 1.6536,                 1.6989,                 2.1437,                0.39435,                0.16572,                0.20527,                0.09104,                 2.1847,                 3.0107,                  2.674,              0.0007624,              0.0007624,              0.0007624
                    122,                 1.6838,                  1.706,                 2.1457,                 0.5277,                0.21963,                0.25148,                0.10373,                 2.1818,                 2.8463,                 2.6864,             0.00076042,             0.00076042,             0.00076042
                    123,                 1.6559,                 1.6789,                  2.144,                0.47308,                0.18221,                0.22421,                0.09288,                 2.2173,                 2.9254,                 2.7087,             0.00075844,             0.00075844,             0.00075844
                    124,                 1.6528,                 1.6729,                 2.1328,                0.54733,                0.17803,                0.22306,                0.09552,                 2.1663,                 2.9919,                 2.6894,             0.00075646,             0.00075646,             0.00075646
                    125,                 1.6488,                 1.6702,                  2.127,                 0.4439,                 0.1718,                0.19397,                0.08231,                 2.2422,                 2.9522,                 2.7224,             0.00075448,             0.00075448,             0.00075448
                    126,                 1.6528,                 1.6738,                 2.1249,                0.55107,                0.17886,                0.21661,                0.09386,                 2.1732,                 3.0432,                  2.658,              0.0007525,              0.0007525,              0.0007525
                    127,                   1.67,                 1.7589,                 2.1503,                0.46238,                0.14916,                0.21317,                 0.0922,                 2.2197,                  3.046,                 2.7237,             0.00075052,             0.00075052,             0.00075052
                    128,                 1.6341,                 1.7245,                 2.1221,                0.42063,                0.17107,                0.20973,                0.08897,                 2.1916,                  2.969,                 2.6497,             0.00074854,             0.00074854,             0.00074854
                    129,                 1.6299,                 1.6844,                 2.1119,                0.46133,                0.16165,                0.22402,                0.09663,                 2.1918,                 3.0369,                 2.7006,             0.00074656,             0.00074656,             0.00074656
                    130,                 1.6599,                 1.7061,                  2.129,                0.35368,                0.14542,                0.16373,                0.07175,                 2.1962,                 3.0557,                  2.669,             0.00074458,             0.00074458,             0.00074458
                    131,                 1.6195,                 1.6282,                 2.1204,                0.43034,                0.16984,                0.21136,                 0.0963,                 2.1923,                 3.0274,                 2.6968,              0.0007426,              0.0007426,              0.0007426
                    132,                 1.6216,                 1.6485,                 2.0994,                0.43361,                0.12641,                0.19042,                0.08795,                 2.2601,                 3.2921,                 2.7181,             0.00074062,             0.00074062,             0.00074062
                    133,                 1.6052,                 1.6034,                  2.099,                0.54554,                 0.2095,                0.28763,                0.12519,                 2.1569,                 3.0672,                 2.6761,             0.00073864,             0.00073864,             0.00073864
                    134,                  1.599,                 1.6203,                 2.0926,                0.43684,                0.16751,                0.22964,                0.09791,                 2.1574,                 3.0159,                 2.6577,             0.00073666,             0.00073666,             0.00073666
                    135,                 1.6046,                 1.6367,                 2.1003,                0.44312,                0.19306,                 0.1981,                0.08958,                 2.1877,                 2.9672,                 2.6856,             0.00073468,             0.00073468,             0.00073468
                    136,                 1.5978,                 1.6091,                 2.0852,                0.47063,                0.17089,                0.23599,                0.09981,                 2.1644,                 3.0966,                 2.6608,              0.0007327,              0.0007327,              0.0007327
                    137,                 1.5924,                  1.602,                 2.0879,                0.37111,                0.16187,                0.19454,                0.08436,                 2.1346,                 3.0484,                 2.6196,             0.00073072,             0.00073072,             0.00073072
                    138,                 1.5699,                 1.6247,                 2.0608,                 0.4107,                0.19786,                0.22209,                0.09549,                 2.1676,                 2.8793,                 2.6973,             0.00072874,             0.00072874,             0.00072874
                    139,                 1.5661,                 1.6284,                 2.0566,                0.39123,                0.16425,                0.19172,                0.07513,                 2.2194,                  3.097,                 2.6795,             0.00072676,             0.00072676,             0.00072676
                    140,                 1.6064,                  1.635,                 2.0851,                 0.5186,                0.21266,                0.26257,                0.11054,                 2.1639,                 2.9074,                 2.7048,             0.00072478,             0.00072478,             0.00072478
                    141,                 1.6069,                 1.6012,                 2.0774,                0.61082,                0.19715,                0.23979,                 0.0998,                 2.1322,                 2.9554,                 2.6175,              0.0007228,              0.0007228,              0.0007228
                    142,                 1.5999,                  1.617,                 2.0708,                0.46757,                0.17078,                0.21892,                0.09164,                 2.2268,                 3.0859,                 2.7512,             0.00072082,             0.00072082,             0.00072082
                    143,                 1.5707,                 1.6066,                 2.0612,                0.43351,                0.18427,                0.23257,                0.10016,                 2.1601,                 3.0022,                 2.6521,             0.00071884,             0.00071884,             0.00071884
                    144,                 1.5618,                 1.5737,                 2.0485,                0.52069,                0.23843,                0.26302,                0.11795,                 2.1608,                 2.9345,                 2.6757,             0.00071686,             0.00071686,             0.00071686
                    145,                 1.5597,                 1.5782,                 2.0414,                0.58125,                0.20796,                0.23316,                  0.099,                 2.1426,                 2.8749,                 2.6831,             0.00071488,             0.00071488,             0.00071488
                    146,                 1.5478,                  1.532,                 2.0464,                0.42943,                0.17613,                0.22277,                0.09619,                 2.1645,                 3.0809,                  2.681,              0.0007129,              0.0007129,              0.0007129
                    147,                 1.5475,                   1.56,                 2.0354,                0.44679,                0.20595,                0.25057,                0.10842,                 2.1623,                 2.9609,                 2.7091,             0.00071092,             0.00071092,             0.00071092
                    148,                  1.528,                 1.5087,                 2.0257,                0.46101,                0.17916,                0.20315,                0.08799,                 2.1719,                 3.0682,                 2.6975,             0.00070894,             0.00070894,             0.00070894
                    149,                 1.5493,                 1.5439,                 2.0368,                0.58843,                0.16216,                0.22857,                0.09234,                 2.2451,                 3.1909,                 2.7438,             0.00070696,             0.00070696,             0.00070696
                    150,                   1.55,                 1.5263,                 2.0349,                0.41453,                0.17612,                0.20147,                0.08597,                 2.1272,                 3.0919,                 2.6375,             0.00070498,             0.00070498,             0.00070498
                    151,                 1.5605,                 1.5481,                 2.0391,                0.48418,                0.21163,                0.24521,                0.10849,                 2.1797,                 3.0385,                 2.6892,               0.000703,               0.000703,               0.000703
