                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     12,                 2.3607,                 2.6948,                 2.5612,                0.25377,                0.23323,                0.18724,                0.06614,                 2.6402,                 2.7788,                  2.895,             0.00097822,             0.00097822,             0.00097822
                     13,                 2.3091,                 2.6183,                 2.5224,                 0.2163,                0.24665,                0.11387,                 0.0385,                 2.6503,                  2.933,                 2.9581,             0.00097624,             0.00097624,             0.00097624
                     14,                 2.3032,                 2.5902,                 2.5054,                 0.3215,                0.26161,                0.20158,                0.07735,                 2.4676,                 2.6469,                 2.7995,             0.00097426,             0.00097426,             0.00097426
                     15,                 2.2454,                 2.4985,                 2.4673,                0.20614,                0.16753,                0.10737,                0.03936,                 2.6582,                 2.9822,                 2.9798,             0.00097228,             0.00097228,             0.00097228
                     16,                 2.1953,                 2.4964,                 2.4297,                0.26139,                0.22526,                0.17897,                0.06325,                 2.5016,                 2.8974,                 2.7678,              0.0009703,              0.0009703,              0.0009703
                     17,                 2.1717,                 2.5103,                 2.4312,                0.32444,                0.22034,                0.18412,                0.06444,                 2.5792,                 2.7403,                 2.8876,             0.00096832,             0.00096832,             0.00096832
                     18,                 2.1654,                 2.4241,                 2.3866,                0.38005,                 0.2162,                0.17431,                0.06729,                 2.4151,                 2.7181,                 2.7397,             0.00096634,             0.00096634,             0.00096634
                     19,                 2.1237,                 2.3569,                 2.3577,                0.24487,                0.26687,                0.18925,                0.06612,                 2.6184,                 2.6821,                  3.028,             0.00096436,             0.00096436,             0.00096436
                     20,                 2.1317,                 2.3782,                 2.3643,                 0.3125,                0.22422,                0.20492,                0.08298,                 2.3828,                 2.7571,                 2.6875,             0.00096238,             0.00096238,             0.00096238
                     21,                 2.0612,                 2.2782,                 2.3163,                0.32451,                0.28326,                0.23559,                0.08503,                 2.4841,                  2.497,                 2.8666,              0.0009604,              0.0009604,              0.0009604
                     22,                 2.0189,                 2.2184,                 2.2776,                  0.382,                0.30003,                0.27428,                 0.1106,                 2.3725,                 2.4722,                 2.6224,             0.00095842,             0.00095842,             0.00095842
                     23,                 2.0117,                 2.2014,                  2.279,                0.30847,                0.32735,                0.23756,                0.09693,                 2.4733,                 2.7093,                  2.836,             0.00095644,             0.00095644,             0.00095644
                     24,                 1.9947,                 2.1225,                 2.2473,                0.30489,                0.27036,                0.23786,                0.09068,                 2.4394,                 2.5195,                  2.708,             0.00095446,             0.00095446,             0.00095446
                     25,                 2.0226,                 2.1185,                 2.2665,                0.37473,                0.26651,                 0.2268,                0.08663,                 2.5399,                 2.6966,                  2.793,             0.00095248,             0.00095248,             0.00095248
                     26,                 1.9721,                 2.0692,                 2.2308,                0.33148,                0.22315,                0.22838,                0.09257,                 2.3927,                 2.6829,                 2.6816,              0.0009505,              0.0009505,              0.0009505
                     27,                 2.0154,                 2.0483,                 2.2546,                0.36869,                0.24664,                0.22971,                0.08876,                 2.4168,                 2.6246,                 2.7125,             0.00094852,             0.00094852,             0.00094852
                     28,                 1.9446,                  1.996,                  2.212,                0.36869,                0.21143,                0.23401,                0.09306,                 2.3925,                 2.5982,                 2.6893,             0.00094654,             0.00094654,             0.00094654
                     29,                 1.9611,                 2.0154,                 2.2033,                 0.4339,                0.25007,                 0.2622,                0.09675,                 2.3559,                 2.6316,                 2.6429,             0.00094456,             0.00094456,             0.00094456
                     30,                 1.9356,                 1.9769,                 2.2141,                0.34052,                0.26541,                0.21331,                0.07583,                 2.4882,                 2.5584,                  2.808,             0.00094258,             0.00094258,             0.00094258
                     31,                 1.9295,                 1.9126,                 2.2091,                0.32243,                0.25911,                0.22904,                0.09072,                 2.3254,                 2.5823,                 2.6017,              0.0009406,              0.0009406,              0.0009406
                     32,                 1.9271,                 1.8819,                 2.1895,                0.49145,                0.18732,                0.24333,                0.09125,                 2.4235,                 2.6606,                 2.7178,             0.00093862,             0.00093862,             0.00093862
                     33,                 1.9356,                 1.8913,                 2.1748,                0.56571,                0.19741,                0.20269,                0.08387,                 2.3255,                 2.6719,                 2.5933,             0.00093664,             0.00093664,             0.00093664
                     34,                 1.8739,                 1.8484,                 2.1428,                0.49402,                0.23883,                0.23789,                0.09567,                 2.3316,                 2.5784,                 2.6638,             0.00093466,             0.00093466,             0.00093466
                     35,                 1.8673,                 1.8338,                 2.1328,                0.39712,                0.21954,                0.25035,                0.09752,                 2.2754,                  2.526,                 2.5322,             0.00093268,             0.00093268,             0.00093268
                     36,                  1.817,                 1.8191,                 2.1056,                0.39554,                  0.199,                0.25221,                0.09861,                 2.4428,                 2.7668,                 2.7625,              0.0009307,              0.0009307,              0.0009307
                     37,                 1.8496,                 1.7881,                 2.1103,                0.52218,                0.24658,                0.28512,                0.11379,                 2.2999,                 2.4665,                 2.6136,             0.00092872,             0.00092872,             0.00092872
                     38,                 1.8336,                 1.7374,                 2.0995,                0.53168,                0.19452,                0.26403,                0.10323,                 2.3174,                 2.6342,                 2.6703,             0.00092674,             0.00092674,             0.00092674
                     39,                 1.8242,                 1.6949,                 2.0851,                0.44155,                0.22464,                 0.2541,                0.09587,                 2.2224,                  2.581,                 2.5467,             0.00092476,             0.00092476,             0.00092476
                     40,                 1.8234,                 1.7304,                 2.1141,                0.33683,                0.11871,                0.22047,                0.08313,                 2.3787,                 2.9356,                 2.6764,             0.00092278,             0.00092278,             0.00092278
                     41,                 1.8246,                 1.6806,                 2.0969,                0.46623,                0.21622,                 0.2683,                0.10232,                 2.2691,                 2.5276,                 2.5979,              0.0009208,              0.0009208,              0.0009208
                     42,                 1.7863,                 1.6912,                 2.0588,                0.40879,                0.24211,                0.29091,                0.11098,                 2.2967,                 2.6045,                 2.6438,             0.00091882,             0.00091882,             0.00091882
                     43,                 1.7829,                 1.6825,                 2.0549,                 0.3787,                0.23886,                0.27445,                0.10606,                 2.3316,                   2.58,                 2.5784,             0.00091684,             0.00091684,             0.00091684
                     44,                 1.7686,                 1.6434,                 2.0457,                0.31746,                0.19839,                0.23429,                0.09471,                 2.4334,                 2.5558,                 2.7864,             0.00091486,             0.00091486,             0.00091486
                     45,                 1.7803,                 1.6169,                 2.0631,                0.48457,                 0.1915,                 0.2688,                0.10275,                 2.3148,                 2.6304,                 2.6189,             0.00091288,             0.00091288,             0.00091288
                     46,                 1.7131,                   1.56,                 2.0102,                0.44846,                0.26063,                0.30598,                0.12404,                 2.2959,                 2.5457,                 2.6535,              0.0009109,              0.0009109,              0.0009109
                     47,                  1.734,                 1.5301,                 2.0169,                0.42625,                0.20652,                0.23022,                0.08811,                 2.3401,                 2.5319,                 2.5903,             0.00090892,             0.00090892,             0.00090892
                     48,                 1.7015,                 1.5516,                 1.9868,                0.38931,                0.32021,                0.29548,                0.12021,                 2.3436,                 2.3572,                 2.7314,             0.00090694,             0.00090694,             0.00090694
                     49,                 1.7514,                 1.5438,                 2.0199,                 0.2563,                0.22934,                0.26428,                  0.103,                  2.381,                 2.5131,                 2.7243,             0.00090496,             0.00090496,             0.00090496
                     50,                 1.6676,                 1.5635,                 1.9742,                0.36969,                0.23811,                0.28506,                0.11515,                 2.2316,                 2.5182,                 2.5668,             0.00090298,             0.00090298,             0.00090298
                     51,                 1.6735,                 1.6028,                 1.9682,                0.48897,                0.26196,                0.28601,                 0.1191,                 2.2698,                 2.4925,                  2.635,               0.000901,               0.000901,               0.000901
                     52,                 1.6506,                 1.5254,                 1.9453,                 0.4223,                0.16972,                0.22721,                0.09528,                 2.3186,                 2.7706,                 2.5992,             0.00089902,             0.00089902,             0.00089902
                     53,                  1.626,                 1.5398,                 1.9286,                0.47824,                0.22732,                0.25243,                0.10831,                  2.232,                 2.6418,                 2.5433,             0.00089704,             0.00089704,             0.00089704
                     54,                 1.6111,                 1.5038,                 1.9025,                0.46441,                0.20089,                0.27748,                0.11702,                 2.2584,                 2.6362,                 2.6402,             0.00089506,             0.00089506,             0.00089506
                     55,                 1.6431,                 1.5223,                 1.9375,                0.50366,                0.23277,                0.28576,                0.11815,                 2.2748,                 2.5564,                 2.6049,             0.00089308,             0.00089308,             0.00089308
                     56,                 1.6209,                 1.4507,                 1.9114,                0.43745,                0.24407,                0.28066,                0.11213,                 2.3168,                 2.6326,                 2.7159,              0.0008911,              0.0008911,              0.0008911
                     57,                 1.5922,                 1.4281,                 1.9055,                 0.2936,                0.24275,                0.27464,                0.11925,                 2.2956,                 2.4884,                 2.6543,             0.00088912,             0.00088912,             0.00088912
                     58,                 1.5908,                  1.391,                 1.8855,                0.40905,                0.25383,                0.29758,                0.12384,                 2.2676,                 2.4872,                 2.6052,             0.00088714,             0.00088714,             0.00088714
                     59,                 1.5896,                  1.437,                 1.8989,                0.31505,                0.24971,                0.23009,                0.09252,                 2.3433,                 2.5996,                 2.6665,             0.00088516,             0.00088516,             0.00088516
                     60,                 1.5869,                 1.4137,                 1.8978,                0.27136,                 0.2388,                0.24031,                0.09569,                 2.4213,                 2.4592,                 2.7019,             0.00088318,             0.00088318,             0.00088318
                     61,                 1.6552,                 1.4888,                 1.9186,                0.33193,                0.22534,                0.25943,                0.10461,                  2.278,                 2.6205,                 2.5844,              0.0008812,              0.0008812,              0.0008812
                     62,                 1.5618,                 1.3824,                 1.8633,                0.35741,                0.27449,                0.27343,                0.11127,                 2.2774,                 2.5881,                 2.5796,             0.00087922,             0.00087922,             0.00087922
                     63,                 1.5557,                 1.3745,                 1.8538,                0.52589,                0.21146,                0.27253,                   0.11,                  2.329,                 2.7734,                 2.5837,             0.00087724,             0.00087724,             0.00087724
                     64,                 1.5678,                 1.3463,                 1.8693,                0.39692,                0.25533,                0.28024,                 0.1115,                  2.287,                 2.5547,                 2.6536,             0.00087526,             0.00087526,             0.00087526
                     65,                 1.5553,                 1.3305,                 1.8463,                 0.4445,                0.29942,                0.32868,                0.13737,                 2.2609,                 2.4815,                  2.639,             0.00087328,             0.00087328,             0.00087328
                     66,                 1.5685,                 1.3573,                 1.8655,                0.42256,                0.26217,                0.29832,                0.12343,                 2.3102,                 2.6349,                 2.7146,              0.0008713,              0.0008713,              0.0008713
                     67,                 1.5613,                 1.3991,                 1.8549,                0.49262,                0.27604,                0.28588,                0.11614,                 2.3173,                 2.4947,                 2.5896,             0.00086932,             0.00086932,             0.00086932
                     68,                 1.5012,                 1.3537,                 1.8297,                0.38116,                0.18549,                  0.246,                0.09729,                 2.3887,                 2.7876,                 2.7166,             0.00086734,             0.00086734,             0.00086734
                     69,                 1.4911,                 1.3376,                 1.8063,                0.40076,                0.26025,                0.27403,                0.11202,                 2.3665,                 2.4918,                 2.7422,             0.00086536,             0.00086536,             0.00086536
                     70,                 1.5064,                 1.3188,                 1.8171,                0.41338,                0.17468,                0.22803,                0.09427,                 2.3043,                 2.8684,                 2.6355,             0.00086338,             0.00086338,             0.00086338
                     71,                 1.4968,                 1.2949,                 1.7998,                0.31058,                0.21686,                0.24756,                0.10509,                 2.2697,                 2.6554,                 2.6572,              0.0008614,              0.0008614,              0.0008614
                     72,                 1.4807,                 1.2835,                 1.7942,                0.46957,                  0.239,                0.30694,                0.13597,                 2.2057,                 2.6014,                 2.5594,             0.00085942,             0.00085942,             0.00085942
                     73,                 1.4716,                  1.253,                 1.7756,                0.31663,                0.22917,                0.24015,                0.10675,                 2.2978,                  2.767,                 2.6338,             0.00085744,             0.00085744,             0.00085744
                     74,                 1.4725,                  1.242,                 1.7829,                0.43995,                0.31321,                0.31632,                0.13493,                 2.2931,                 2.6004,                  2.687,             0.00085546,             0.00085546,             0.00085546
                     75,                 1.4715,                 1.2707,                 1.7817,                0.35619,                0.23507,                0.27511,                0.11339,                 2.2654,                 2.6076,                 2.6151,             0.00085348,             0.00085348,             0.00085348
                     76,                 1.4667,                 1.2026,                 1.7617,                0.36764,                0.22061,                0.30369,                0.13362,                  2.225,                  2.642,                 2.5979,              0.0008515,              0.0008515,              0.0008515
                     77,                 1.4553,                 1.2378,                 1.7496,                0.38032,                0.25612,                0.28682,                 0.1188,                  2.284,                 2.4866,                 2.6412,             0.00084952,             0.00084952,             0.00084952
                     78,                  1.452,                 1.2109,                 1.7496,                0.32673,                0.23202,                0.26127,                0.10796,                 2.2774,                 2.7542,                   2.59,             0.00084754,             0.00084754,             0.00084754
                     79,                 1.4546,                 1.2381,                 1.7448,                0.37724,                0.22796,                0.27191,                0.11526,                 2.2686,                 2.6622,                 2.6716,             0.00084556,             0.00084556,             0.00084556
                     80,                 1.4346,                  1.194,                 1.7304,                0.45954,                0.22055,                0.29449,                0.11723,                 2.2919,                 2.7566,                 2.6407,             0.00084358,             0.00084358,             0.00084358
                     81,                 1.4541,                  1.223,                 1.7492,                0.38392,                0.27643,                   0.27,                 0.1058,                 2.3625,                 2.6103,                 2.7329,              0.0008416,              0.0008416,              0.0008416
                     82,                 1.4057,                 1.1873,                 1.7201,                   0.42,                0.24289,                0.30977,                0.12761,                 2.3026,                 2.5795,                 2.6176,             0.00083962,             0.00083962,             0.00083962
                     83,                 1.4014,                 1.2066,                 1.7085,                   0.32,                0.20686,                0.19959,                 0.0823,                 2.3742,                 2.9187,                 2.6689,             0.00083764,             0.00083764,             0.00083764
                     84,                  1.408,                 1.2027,                 1.7019,                0.42241,                0.31368,                0.31902,                 0.1294,                 2.3001,                 2.5181,                 2.6791,             0.00083566,             0.00083566,             0.00083566
                     85,                  1.415,                 1.2265,                 1.7158,                0.38988,                0.27913,                0.28719,                0.11513,                  2.282,                 2.7372,                 2.6197,             0.00083368,             0.00083368,             0.00083368
                     86,                 1.3422,                 1.1413,                 1.6592,                0.37031,                0.27062,                 0.2864,                0.11592,                 2.3001,                 2.6418,                 2.6574,              0.0008317,              0.0008317,              0.0008317
                     87,                 1.3232,                 1.1258,                 1.6501,                0.38867,                0.24114,                0.28905,                0.12249,                 2.3122,                 2.8851,                 2.6664,             0.00082972,             0.00082972,             0.00082972
                     88,                 1.3483,                 1.1169,                 1.6717,                0.43248,                0.24501,                0.29275,                0.11919,                 2.3348,                 2.6917,                 2.6593,             0.00082774,             0.00082774,             0.00082774
                     89,                 1.3423,                 1.1166,                 1.6614,                0.39601,                 0.2476,                0.29767,                0.12592,                  2.266,                 2.7383,                 2.5917,             0.00082576,             0.00082576,             0.00082576
                     90,                 1.3319,                 1.0983,                 1.6654,                 0.3666,                0.24437,                0.26896,                0.12008,                 2.2557,                 2.8084,                 2.5911,             0.00082378,             0.00082378,             0.00082378
                     91,                 1.3299,                  1.077,                  1.666,                 0.4414,                0.20529,                0.27906,                0.12042,                 2.2624,                 2.8986,                 2.5976,              0.0008218,              0.0008218,              0.0008218
                     92,                 1.3319,                 1.1122,                 1.6557,                 0.4284,                0.24926,                0.30848,                0.13303,                  2.277,                 2.6147,                 2.6597,             0.00081982,             0.00081982,             0.00081982
                     93,                 1.3385,                 1.0948,                 1.6506,                0.38805,                0.21689,                0.27803,                0.11475,                 2.3387,                 2.7568,                 2.6454,             0.00081784,             0.00081784,             0.00081784
                     94,                 1.3362,                 1.1071,                 1.6587,                0.41572,                0.28655,                0.29871,                0.12835,                 2.3326,                 2.7444,                  2.687,             0.00081586,             0.00081586,             0.00081586
                     95,                 1.3184,                 1.0866,                 1.6365,                0.47613,                0.29556,                0.33864,                0.14487,                 2.3172,                 2.5361,                 2.6597,             0.00081388,             0.00081388,             0.00081388
                     96,                 1.3512,                 1.1079,                 1.6637,                0.30177,                0.22523,                0.24121,                0.10228,                 2.4057,                 2.7837,                 2.7244,              0.0008119,              0.0008119,              0.0008119
                     97,                   1.34,                 1.0771,                 1.6619,                0.40982,                0.24205,                 0.2963,                0.11787,                  2.359,                 2.6857,                 2.7109,             0.00080992,             0.00080992,             0.00080992
                     98,                 1.3516,                 1.0795,                 1.6787,                0.36384,                 0.2179,                0.28501,                0.12193,                 2.3831,                  2.775,                 2.6702,             0.00080794,             0.00080794,             0.00080794
                     99,                 1.3077,                 1.0266,                 1.6221,                 0.3001,                0.19253,                0.22459,                0.10151,                 2.4038,                  3.178,                 2.6399,             0.00080596,             0.00080596,             0.00080596
                    100,                 1.2844,                 1.0116,                 1.6145,                0.41455,                0.21928,                0.29724,                  0.129,                 2.4134,                 2.8519,                 2.7353,             0.00080398,             0.00080398,             0.00080398
                    101,                 1.2939,                 1.0006,                 1.6056,                0.39808,                0.19159,                0.28824,                0.12499,                 2.3831,                 2.9492,                 2.6431,               0.000802,               0.000802,               0.000802
                    102,                 1.3155,                 1.0327,                 1.6238,                0.29184,                0.22196,                 0.2444,                0.10579,                 2.5106,                 2.7982,                 2.7676,             0.00080002,             0.00080002,             0.00080002
                    103,                 1.3403,                 1.0572,                 1.6382,                0.36692,                0.21138,                0.25143,                0.11094,                 2.4842,                 2.8511,                 2.7671,             0.00079804,             0.00079804,             0.00079804
                    104,                  1.314,                 1.0556,                 1.6289,                0.32692,                 0.1669,                  0.221,                0.09032,                 2.4554,                 3.0149,                 2.7007,             0.00079606,             0.00079606,             0.00079606
                    105,                 1.3288,                 1.0454,                 1.6254,                0.44063,                0.27772,                0.29248,                0.11825,                 2.3874,                 2.6284,                 2.7222,             0.00079408,             0.00079408,             0.00079408
                    106,                 1.2931,                 1.0072,                  1.605,                0.37984,                0.23162,                0.28739,                 0.1154,                 2.4211,                 2.8261,                 2.7152,              0.0007921,              0.0007921,              0.0007921
                    107,                 1.3028,                 1.0455,                 1.5986,                0.38133,                0.28477,                0.31513,                0.13088,                 2.3615,                 2.4811,                 2.6935,             0.00079012,             0.00079012,             0.00079012
                    108,                 1.2927,                 1.0021,                 1.5997,                0.38512,                0.22786,                0.26862,                0.11692,                  2.292,                 2.9094,                 2.6242,             0.00078814,             0.00078814,             0.00078814
                    109,                 1.2799,                0.98595,                 1.6107,                  0.437,                0.24127,                0.29029,                0.12945,                 2.2761,                 2.8938,                 2.6456,             0.00078616,             0.00078616,             0.00078616
                    110,                 1.2579,                0.97612,                 1.5836,                0.53751,                0.20592,                 0.2853,                0.12125,                 2.3729,                 3.0212,                 2.6967,             0.00078418,             0.00078418,             0.00078418
                    111,                 1.2595,                0.96212,                   1.58,                0.44958,                0.23419,                0.28286,                0.11652,                 2.3751,                 2.8893,                 2.7081,              0.0007822,              0.0007822,              0.0007822
                    112,                 1.2396,                 1.0057,                 1.5738,                 0.4366,                0.21447,                0.27134,                0.10944,                 2.4346,                 3.0296,                 2.7529,             0.00078022,             0.00078022,             0.00078022
                    113,                 1.2154,                0.96832,                 1.5524,                0.39513,                0.24724,                0.28131,                0.11432,                 2.3584,                 2.9069,                  2.718,             0.00077824,             0.00077824,             0.00077824
                    114,                 1.2099,                0.93183,                  1.547,                0.38112,                0.20766,                  0.266,                  0.113,                 2.3828,                 3.0369,                   2.69,             0.00077626,             0.00077626,             0.00077626
                    115,                 1.2246,                0.93812,                 1.5429,                0.37404,                0.20153,                0.24222,                0.10747,                  2.371,                 2.9869,                 2.6945,             0.00077428,             0.00077428,             0.00077428
                    116,                 1.2319,                0.93643,                 1.5515,                0.48364,                0.22221,                0.27533,                0.12142,                 2.3314,                 3.0103,                 2.6743,              0.0007723,              0.0007723,              0.0007723
                    117,                 1.2706,                0.93175,                 1.5746,                0.40514,                0.21768,                0.24711,                0.10265,                 2.4149,                 2.9648,                 2.7486,             0.00077032,             0.00077032,             0.00077032
                    118,                  1.232,                0.91578,                 1.5506,                 0.3186,                0.22106,                0.25304,                0.11331,                 2.4083,                 3.0443,                 2.7194,             0.00076834,             0.00076834,             0.00076834
                    119,                 1.1864,                0.90804,                 1.5215,                0.36553,                0.16501,                0.22838,                0.09798,                 2.4522,                 3.1807,                 2.7236,             0.00076636,             0.00076636,             0.00076636
                    120,                 1.1863,                0.90039,                 1.5196,                0.36525,                 0.2432,                0.26218,                 0.1094,                 2.4588,                 2.8496,                 2.8427,             0.00076438,             0.00076438,             0.00076438
                    121,                 1.1838,                 0.9257,                  1.521,                0.35409,                0.17867,                0.24334,                 0.1051,                 2.4085,                 3.0844,                 2.7096,              0.0007624,              0.0007624,              0.0007624
                    122,                 1.1906,                0.90514,                 1.5264,                0.28997,                0.25124,                0.26723,                0.11282,                 2.4108,                 2.8153,                 2.6974,             0.00076042,             0.00076042,             0.00076042
                    123,                 1.1849,                0.94118,                 1.5084,                0.36401,                0.18785,                0.23937,                0.10441,                 2.4159,                 3.0869,                 2.7008,             0.00075844,             0.00075844,             0.00075844
                    124,                 1.2037,                0.91418,                  1.525,                0.34538,                0.20192,                0.23795,                0.10071,                  2.432,                 3.2095,                 2.7638,             0.00075646,             0.00075646,             0.00075646
                    125,                 1.1809,                0.92196,                 1.5145,                0.41346,                0.18742,                0.26815,                0.11415,                 2.4634,                 2.9695,                 2.7657,             0.00075448,             0.00075448,             0.00075448
                    126,                 1.1769,                0.88787,                 1.5044,                0.40883,                0.21441,                0.25196,                0.10356,                 2.4593,                 3.1201,                 2.7761,              0.0007525,              0.0007525,              0.0007525
                    127,                 1.1704,                0.88136,                 1.5056,                0.41131,                0.25987,                0.30233,                0.12739,                 2.4195,                 2.8774,                 2.7766,             0.00075052,             0.00075052,             0.00075052
                    128,                 1.1388,                0.85232,                 1.4751,                0.39376,                0.20274,                0.24345,                0.10206,                 2.4779,                 3.3031,                 2.7826,             0.00074854,             0.00074854,             0.00074854
                    129,                 1.1424,                0.87073,                 1.4744,                0.47142,                0.26791,                0.33378,                0.13357,                 2.4234,                 3.0741,                   2.78,             0.00074656,             0.00074656,             0.00074656
                    130,                  1.138,                0.85113,                  1.469,                0.33982,                0.18244,                0.23155,                0.09995,                 2.5073,                 3.2651,                 2.8347,             0.00074458,             0.00074458,             0.00074458
                    131,                 1.2048,                0.88014,                  1.513,                0.52449,                0.20436,                0.27383,                0.11378,                  2.454,                 3.1207,                 2.7736,              0.0007426,              0.0007426,              0.0007426
                    132,                 1.1962,                0.90379,                 1.5192,                0.38594,                0.22489,                0.24744,                0.10222,                  2.525,                 2.9849,                 2.8595,             0.00074062,             0.00074062,             0.00074062
                    133,                 1.1378,                0.87483,                 1.4737,                0.35314,                0.24781,                0.26188,                0.10987,                 2.4287,                 2.9583,                 2.7302,             0.00073864,             0.00073864,             0.00073864
                    134,                 1.1037,                 0.8338,                 1.4443,                0.37382,                0.22728,                0.27377,                0.11477,                 2.4562,                 3.0895,                 2.8121,             0.00073666,             0.00073666,             0.00073666
                    135,                 1.1307,                0.80441,                 1.4562,                0.54121,                0.19755,                0.26662,                0.11217,                 2.4073,                 3.2045,                 2.7651,             0.00073468,             0.00073468,             0.00073468
                    136,                 1.1339,                0.82033,                 1.4512,                 0.4033,                0.19924,                0.24892,                0.11237,                 2.4026,                 3.2679,                 2.7566,              0.0007327,              0.0007327,              0.0007327
                    137,                 1.1588,                0.84221,                  1.476,                0.41535,                0.21193,                0.26531,                0.11195,                 2.4154,                 3.1767,                 2.7725,             0.00073072,             0.00073072,             0.00073072
                    138,                  1.188,                0.83677,                 1.4937,                0.39065,                0.21618,                0.23996,                0.09596,                 2.5266,                 3.1021,                 2.8692,             0.00072874,             0.00072874,             0.00072874
                    139,                 1.1417,                 0.8186,                 1.4625,                0.40684,                0.21469,                0.28728,                0.12254,                  2.389,                 3.1892,                 2.7563,             0.00072676,             0.00072676,             0.00072676
                    140,                 1.1176,                 0.8043,                 1.4457,                0.40817,                0.22594,                0.26466,                0.10777,                 2.4571,                 3.2185,                 2.7944,             0.00072478,             0.00072478,             0.00072478
                    141,                 1.1038,                0.79699,                 1.4395,                0.36512,                0.18744,                 0.2576,                0.10872,                 2.4789,                 3.2596,                 2.8376,              0.0007228,              0.0007228,              0.0007228
                    142,                 1.0883,                0.79034,                 1.4307,                0.43761,                 0.2021,                0.27204,                 0.1203,                 2.4267,                 3.1601,                 2.7742,             0.00072082,             0.00072082,             0.00072082
                    143,                 1.1116,                0.78914,                 1.4547,                0.35987,                0.18549,                0.24541,                0.10031,                 2.4923,                 3.3383,                 2.8015,             0.00071884,             0.00071884,             0.00071884
                    144,                 1.1433,                0.80075,                 1.4623,                0.38025,                 0.2447,                0.25617,                0.10495,                 2.4923,                 3.0703,                 2.9054,             0.00071686,             0.00071686,             0.00071686
                    145,                 1.0954,                0.78727,                 1.4306,                0.40955,                0.18965,                0.25742,                 0.1067,                 2.4512,                 3.3608,                 2.8232,             0.00071488,             0.00071488,             0.00071488
                    146,                 1.0634,                0.76509,                 1.4029,                0.45596,                0.21707,                0.28429,                0.11975,                 2.3926,                 3.2328,                 2.7447,              0.0007129,              0.0007129,              0.0007129
                    147,                 1.0451,                0.75177,                  1.397,                0.36155,                0.21169,                0.25219,                0.10961,                 2.5024,                 3.3297,                 2.8642,             0.00071092,             0.00071092,             0.00071092
                    148,                 1.0777,                0.76661,                 1.4111,                0.36026,                0.20974,                0.25929,                0.11018,                 2.4569,                 3.1491,                 2.8297,             0.00070894,             0.00070894,             0.00070894
                    149,                 1.0879,                0.77544,                 1.4268,                0.36904,                  0.195,                0.26066,                0.10794,                 2.4834,                 3.2126,                 2.8754,             0.00070696,             0.00070696,             0.00070696
                    150,                 1.0766,                0.75972,                 1.4116,                0.41007,                0.23895,                0.29615,                0.12235,                  2.495,                 3.0545,                 2.8207,             0.00070498,             0.00070498,             0.00070498
                    151,                 1.0454,                0.76487,                 1.3971,                0.24434,                0.28387,                0.21833,                0.09305,                 2.5638,                 3.4881,                 2.9184,               0.000703,               0.000703,               0.000703
